,Year,Month,Day,Hour,GHI,Energy,conversion_efficiency
3975,2019,11,16,7,9,0.0,0.050892634134724696
998,2013,3,12,7,83,0.0,0.050892634134724696
3973,2019,11,15,7,10,0.0,0.050892634134724696
999,2013,3,13,7,88,0.0,0.050892634134724696
3971,2019,11,14,7,5,0.0,0.050892634134724696
1000,2013,3,14,7,82,0.0,0.050892634134724696
1001,2013,3,15,7,21,0.0,0.050892634134724696
1002,2013,3,16,7,89,0.0,0.050892634134724696
3511,2019,3,6,7,58,0.0,0.050892634134724696
1003,2013,3,17,7,66,0.0,0.050892634134724696
1004,2013,3,18,7,28,0.0,0.050892634134724696
3965,2019,11,12,7,12,0.0,0.050892634134724696
3964,2019,11,11,7,7,0.0,0.050892634134724696
3963,2019,11,10,7,4,0.0,0.050892634134724696
3512,2019,3,7,7,23,0.0,0.050892634134724696
3961,2019,11,9,7,19,0.0,0.050892634134724696
3513,2019,3,8,7,30,0.0,0.050892634134724696
3959,2019,11,8,7,12,0.0,0.050892634134724696
3958,2019,11,7,7,16,0.0,0.050892634134724696
3957,2019,11,6,7,24,0.0,0.050892634134724696
1007,2013,3,19,7,130,0.0,0.050892634134724696
3955,2019,11,5,7,29,0.0,0.050892634134724696
1008,2013,3,20,7,130,0.0,0.050892634134724696
3966,2019,11,13,7,6,0.0,0.050892634134724696
4090,2020,4,4,7,155,0.084055558,0.050892634134724696
3981,2019,11,20,7,1,0.0,0.050892634134724696
3983,2019,11,21,7,2,0.0,0.050892634134724696
3165,2018,8,26,7,166,0.135789022,0.050892634134724696
3166,2018,8,29,7,178,0.053222224,0.050892634134724696
3499,2019,2,27,7,13,0.0,0.050892634134724696
952,2013,2,22,7,4,0.0,0.050892634134724696
3501,2019,2,28,7,15,0.0,0.050892634134724696
956,2013,2,23,7,6,0.0,0.050892634134724696
958,2013,2,24,7,19,0.0,0.050892634134724696
3503,2019,3,1,7,21,0.0,0.050892634134724696
960,2013,2,25,7,8,0.0,0.050892634134724696
961,2013,2,26,7,7,0.0,0.050892634134724696
963,2013,2,27,7,10,0.0,0.050892634134724696
3505,2019,3,2,7,24,0.0,0.050892634134724696
968,2013,2,28,7,8,0.0,0.050892634134724696
994,2013,3,10,7,14,0.0,0.050892634134724696
969,2013,3,1,7,15,0.0,0.050892634134724696
973,2013,3,3,7,19,0.0,0.050892634134724696
974,2013,3,4,7,17,0.0,0.050892634134724696
3507,2019,3,3,7,20,0.0,0.050892634134724696
976,2013,3,5,7,18,0.0,0.050892634134724696
3508,2019,3,4,7,53,0.0,0.050892634134724696
985,2013,3,6,7,15,0.0,0.050892634134724696
3509,2019,3,5,7,35,0.0,0.050892634134724696
988,2013,3,7,7,29,0.0,0.050892634134724696
3168,2018,9,2,7,153,0.004222223,0.050892634134724696
990,2013,3,8,7,59,0.0,0.050892634134724696
992,2013,3,9,7,13,0.0,0.050892634134724696
3985,2019,11,22,7,3,0.0,0.050892634134724696
2280,2017,3,2,7,20,0.0,0.050892634134724696
971,2013,3,2,7,41,0.0,0.050892634134724696
3953,2019,11,3,7,17,0.0,0.050892634134724696
4091,2020,4,5,7,198,0.0,0.050892634134724696
4093,2020,4,7,7,196,0.114500009,0.050892634134724696
4366,2020,10,8,7,108,0.0,0.050892634134724696
4365,2020,10,7,7,109,0.0,0.050892634134724696
4364,2020,10,6,7,111,0.0,0.050892634134724696
810,2012,11,9,7,3,0.0,0.050892634134724696
4362,2020,10,5,7,118,0.0,0.050892634134724696
4361,2020,10,4,7,129,0.0,0.050892634134724696
4359,2020,10,3,7,23,0.0,0.050892634134724696
2415,2017,4,13,7,208,0.271388888,0.050892634134724696
4358,2020,10,2,7,130,0.0,0.050892634134724696
4356,2020,10,1,7,114,0.0,0.050892634134724696
4354,2020,9,30,7,80,0.0,0.050892634134724696
812,2012,11,10,7,4,0.0,0.050892634134724696
813,2012,11,11,7,2,0.0,0.050892634134724696
2414,2017,4,12,7,181,0.41161114,0.050892634134724696
4349,2020,9,29,7,136,0.0,0.050892634134724696
4347,2020,9,28,7,138,0.0,0.050892634134724696
4345,2020,9,27,7,56,0.000555556,0.050892634134724696
4343,2020,9,26,7,78,0.002944445,0.050892634134724696
4341,2020,9,25,7,137,0.0,0.050892634134724696
4339,2020,9,24,7,113,0.0,0.050892634134724696
4337,2020,9,23,7,113,0.040333334,0.050892634134724696
2413,2017,4,11,7,227,0.129555568,0.050892634134724696
4335,2020,9,22,7,102,0.042000003,0.050892634134724696
4333,2020,9,21,7,126,0.0,0.050892634134724696
4331,2020,9,20,7,134,0.098500006,0.050892634134724696
4329,2020,9,19,7,170,0.191888899,0.050892634134724696
4327,2020,9,18,7,148,0.167500004,0.050892634134724696
4367,2020,10,9,7,95,0.0,0.050892634134724696
2935,2018,4,1,7,65,0.005981447,0.050892634134724696
4368,2020,10,10,7,86,0.0,0.050892634134724696
808,2012,11,8,7,19,0.0,0.050892634134724696
4388,2020,10,23,7,8,0.0,0.050892634134724696
2438,2017,5,3,7,216,0.380500019,0.050892634134724696
1971,2015,9,1,7,192,0.09428823,0.050892634134724696
4386,2020,10,22,7,51,0.0,0.050892634134724696
2435,2017,5,2,7,231,0.440625012,0.050892634134724696
2433,2017,5,1,7,159,0.230833337,0.050892634134724696
2430,2017,4,29,7,142,0.178944454,0.050892634134724696
2427,2017,4,28,7,126,0.248500004,0.050892634134724696
2925,2018,3,27,7,98,0.0,0.050892634134724696
4380,2020,10,21,7,45,0.0,0.050892634134724696
2927,2018,3,28,7,161,0.007625926,0.050892634134724696
4379,2020,10,20,7,36,0.0,0.050892634134724696
2929,2018,3,29,7,108,0.0,0.050892634134724696
4325,2020,9,17,7,163,0.251333356,0.050892634134724696
2420,2017,4,22,7,200,0.229000002,0.050892634134724696
806,2012,11,7,7,5,0.0,0.050892634134724696
2931,2018,3,30,7,130,0.001192593,0.050892634134724696
4377,2020,10,19,7,24,0.0,0.050892634134724696
4376,2020,10,18,7,15,0.0,0.050892634134724696
4375,2020,10,17,7,20,0.0,0.050892634134724696
4374,2020,10,16,7,18,0.0,0.050892634134724696
4373,2020,10,15,7,93,0.0,0.050892634134724696
3571,2019,4,7,7,40,0.000166667,0.050892634134724696
4371,2020,10,13,7,50,0.0,0.050892634134724696
2933,2018,3,31,7,88,0.0,0.050892634134724696
2417,2017,4,21,7,210,0.0,0.050892634134724696
4370,2020,10,12,7,31,0.0,0.050892634134724696
4369,2020,10,11,7,84,0.0,0.050892634134724696
3450,2019,2,14,7,1,0.0,0.050892634134724696
4323,2020,9,16,7,155,0.115833335,0.050892634134724696
4321,2020,9,15,7,147,0.218500003,0.050892634134724696
4319,2020,9,14,7,166,0.0,0.050892634134724696
2396,2017,4,1,7,88,0.160661817,0.050892634134724696
2965,2018,4,16,7,125,0.0,0.050892634134724696
4143,2020,5,20,7,116,0.267888904,0.050892634134724696
4141,2020,5,19,7,116,0.0,0.050892634134724696
1976,2015,9,11,7,203,0.010159261,0.050892634134724696
2968,2018,4,17,7,263,0.0,0.050892634134724696
2393,2017,3,31,7,169,0.0,0.050892634134724696
1977,2015,9,13,7,192,0.133816674,0.050892634134724696
4133,2020,5,16,7,342,0.270166695,0.050892634134724696
1978,2015,9,14,7,181,0.118412971,0.050892634134724696
4123,2020,5,7,7,325,0.049500003,0.050892634134724696
4117,2020,5,1,7,189,0.364833355,0.050892634134724696
2380,2017,3,30,7,7,0.0,0.050892634134724696
4173,2020,6,7,7,367,0.0,0.050892634134724696
2976,2018,4,20,7,277,0.015699999,0.050892634134724696
1979,2015,9,15,7,168,0.159299999,0.050892634134724696
1980,2015,9,16,7,162,0.137550011,0.050892634134724696
4105,2020,4,19,7,193,0.161737502,0.050892634134724696
2367,2017,3,29,7,39,0.0,0.050892634134724696
4102,2020,4,17,7,37,0.019468172,0.050892634134724696
2984,2018,4,24,7,278,0.382937044,0.050892634134724696
4100,2020,4,14,7,261,0.128166676,0.050892634134724696
3461,2019,2,15,7,5,0.0,0.050892634134724696
4098,2020,4,13,7,261,0.422611117,0.050892634134724696
4097,2020,4,10,7,240,0.56766665,0.050892634134724696
2355,2017,3,28,7,156,0.0,0.050892634134724696
1981,2015,9,18,7,163,0.079342596,0.050892634134724696
4094,2020,4,8,7,208,0.0,0.050892634134724696
4110,2020,4,26,7,301,0.064500004,0.050892634134724696
4092,2020,4,6,7,95,0.029333336,0.050892634134724696
2401,2017,4,2,7,57,0.0,0.050892634134724696
2403,2017,4,5,7,46,0.0,0.050892634134724696
2412,2017,4,10,7,193,0.141833335,0.050892634134724696
2937,2018,4,2,7,177,0.0,0.050892634134724696
2939,2018,4,3,7,79,0.023938775,0.050892634134724696
2941,2018,4,4,7,205,0.191803351,0.050892634134724696
4313,2020,9,13,7,186,0.0,0.050892634134724696
2943,2018,4,5,7,19,0.0,0.050892634134724696
4310,2020,9,12,7,148,0.0,0.050892634134724696
4308,2020,9,11,7,44,0.0,0.050892634134724696
2946,2018,4,7,7,222,0.038798887,0.050892634134724696
4305,2020,9,10,7,18,0.0,0.050892634134724696
4302,2020,9,8,7,10,0.0,0.050892634134724696
4300,2020,9,7,7,158,0.333666682,0.050892634134724696
4297,2020,9,5,7,212,0.375166684,0.050892634134724696
1974,2015,9,10,7,160,0.029833334,0.050892634134724696
4294,2020,9,3,7,207,0.239722237,0.050892634134724696
4277,2020,8,19,7,264,0.558500051,0.050892634134724696
2948,2018,4,8,7,96,0.0,0.050892634134724696
2411,2017,4,9,7,128,0.254000008,0.050892634134724696
4264,2020,8,8,7,262,0.617166698,0.050892634134724696
4247,2020,7,29,7,301,0.467722237,0.050892634134724696
2410,2017,4,8,7,87,0.103333339,0.050892634134724696
4229,2020,7,21,7,116,0.12205556,0.050892634134724696
1972,2015,9,7,7,82,0.125975937,0.050892634134724696
2406,2017,4,7,7,230,0.098185755,0.050892634134724696
4219,2020,7,17,7,326,0.635500014,0.050892634134724696
1973,2015,9,9,7,201,0.036072224,0.050892634134724696
2955,2018,4,11,7,208,0.0,0.050892634134724696
2404,2017,4,6,7,147,0.022314811,0.050892634134724696
4284,2020,8,25,7,214,0.196500003,0.050892634134724696
2472,2017,5,22,7,203,0.124000005,0.050892634134724696
1009,2013,3,21,7,135,0.0,0.050892634134724696
1011,2013,3,23,7,132,0.0002134,0.050892634134724696
3552,2019,3,30,7,64,0.0,0.050892634134724696
3554,2019,3,31,7,189,0.0,0.050892634134724696
1349,2013,10,2,7,125,0.0,0.050892634134724696
2114,2016,4,12,7,249,0.157722235,0.050892634134724696
2117,2016,4,14,7,242,0.573166728,0.050892634134724696
3558,2019,4,1,7,175,0.0,0.050892634134724696
2118,2016,4,21,7,135,0.198731378,0.050892634134724696
3560,2019,4,2,7,30,0.069166668,0.050892634134724696
3562,2019,4,3,7,184,0.024000002,0.050892634134724696
3564,2019,4,4,7,79,0.0,0.050892634134724696
2218,2016,9,24,7,135,0.003666667,0.050892634134724696
2120,2016,4,22,7,266,0.156695321,0.050892634134724696
2217,2016,9,22,7,34,0.066444449,0.050892634134724696
2216,2016,9,21,7,104,0.062111113,0.050892634134724696
2215,2016,9,20,7,169,0.045000002,0.050892634134724696
2214,2016,9,19,7,161,0.093888894,0.050892634134724696
2121,2016,4,25,7,274,0.465555578,0.050892634134724696
2212,2016,9,17,7,176,0.022500001,0.050892634134724696
2211,2016,9,15,7,166,0.112833336,0.050892634134724696
3567,2019,4,5,7,126,0.239555568,0.050892634134724696
2209,2016,9,11,7,194,0.004055555,0.050892634134724696
2208,2016,9,10,7,145,0.118777782,0.050892634134724696
2206,2016,9,9,7,54,0.034833334,0.050892634134724696
1350,2013,10,3,7,66,0.0,0.050892634134724696
2205,2016,9,1,7,225,0.028888891,0.050892634134724696
1351,2013,10,4,7,35,0.0,0.050892634134724696
2204,2016,8,29,7,103,0.0,0.050892634134724696
3550,2019,3,29,7,26,0.015500001,0.050892634134724696
3548,2019,3,28,7,143,0.055000003,0.050892634134724696
3546,2019,3,27,7,99,0.0,0.050892634134724696
2113,2016,4,11,7,168,0.405611128,0.050892634134724696
1346,2013,9,29,7,141,0.0035,0.050892634134724696
1347,2013,9,30,7,85,0.000611111,0.050892634134724696
2267,2017,2,24,7,14,0.0,0.050892634134724696
3523,2019,3,15,7,21,0.0,0.050892634134724696
3524,2019,3,16,7,102,0.0,0.050892634134724696
1348,2013,10,1,7,130,0.0,0.050892634134724696
3173,2018,9,4,7,181,0.12166667,0.050892634134724696
2101,2016,3,30,7,43,0.047055557,0.050892634134724696
2102,2016,3,31,7,169,0.089555562,0.050892634134724696
2104,2016,4,2,7,196,0.003333333,0.050892634134724696
3526,2019,3,17,7,107,0.0,0.050892634134724696
3175,2018,9,8,7,92,0.004277778,0.050892634134724696
3528,2019,3,18,7,112,0.0,0.050892634134724696
1353,2013,10,5,7,34,0.0,0.050892634134724696
3529,2019,3,19,7,85,0.0,0.050892634134724696
3532,2019,3,21,7,126,0.0,0.050892634134724696
3534,2019,3,22,7,134,0.0,0.050892634134724696
2109,2016,4,4,7,199,0.143777788,0.050892634134724696
2110,2016,4,5,7,197,0.166000009,0.050892634134724696
3176,2018,9,9,7,204,0.004476937,0.050892634134724696
3537,2019,3,23,7,138,0.0,0.050892634134724696
3538,2019,3,24,7,88,0.0,0.050892634134724696
3178,2018,9,10,7,203,0.124944448,0.050892634134724696
3540,2019,3,25,7,144,0.0,0.050892634134724696
3179,2018,9,11,7,192,0.340500027,0.050892634134724696
3542,2019,3,26,7,151,0.0,0.050892634134724696
3180,2018,9,12,7,188,0.353777796,0.050892634134724696
2112,2016,4,9,7,233,0.248222232,0.050892634134724696
3531,2019,3,20,7,98,0.0,0.050892634134724696
1354,2013,10,6,7,118,0.0,0.050892634134724696
1355,2013,10,7,7,113,0.0,0.050892634134724696
1356,2013,10,8,7,113,0.0,0.050892634134724696
1382,2013,10,30,7,7,0.0,0.050892634134724696
2187,2016,7,20,7,299,0.22577779,0.050892634134724696
2182,2016,7,14,7,343,0.104611114,0.050892634134724696
1387,2013,10,31,7,9,0.0,0.050892634134724696
2174,2016,7,9,7,356,0.036666669,0.050892634134724696
3614,2019,5,2,7,71,0.0,0.050892634134724696
3611,2019,5,1,7,69,0.041500002,0.050892634134724696
3607,2019,4,29,7,19,0.0,0.050892634134724696
1389,2013,11,1,7,12,0.0,0.050892634134724696
3601,2019,4,25,7,256,0.068111114,0.050892634134724696
1390,2013,11,2,7,34,0.0,0.050892634134724696
3594,2019,4,20,7,280,0.010500001,0.050892634134724696
1391,2013,11,3,7,32,0.0,0.050892634134724696
3635,2019,5,10,7,350,0.308666676,0.050892634134724696
1402,2013,11,9,7,17,0.0,0.050892634134724696
3592,2019,4,19,7,284,0.160722226,0.050892634134724696
3588,2019,4,16,7,230,0.127166674,0.050892634134724696
3585,2019,4,14,7,125,0.15883334,0.050892634134724696
1394,2013,11,5,7,5,0.0,0.050892634134724696
3582,2019,4,13,7,233,0.0,0.050892634134724696
2129,2016,5,10,7,104,0.04816667,0.050892634134724696
1396,2013,11,6,7,6,0.0,0.050892634134724696
2127,2016,5,4,7,341,0.12177778,0.050892634134724696
3580,2019,4,12,7,43,0.0,0.050892634134724696
1398,2013,11,7,7,21,0.0,0.050892634134724696
2125,2016,5,3,7,330,0.295444459,0.050892634134724696
1400,2013,11,8,7,21,0.0,0.050892634134724696
3574,2019,4,9,7,220,0.0,0.050892634134724696
1393,2013,11,4,7,10,0.0,0.050892634134724696
1345,2013,9,28,7,78,0.0,0.050892634134724696
1404,2013,11,10,7,18,0.0,0.050892634134724696
1379,2013,10,28,7,46,0.0,0.050892634134724696
1357,2013,10,9,7,109,0.0,0.050892634134724696
1358,2013,10,10,7,64,0.0,0.050892634134724696
2203,2016,8,28,7,217,0.182888895,0.050892634134724696
1359,2013,10,11,7,98,0.0,0.050892634134724696
1360,2013,10,12,7,37,0.0,0.050892634134724696
1361,2013,10,13,7,100,0.0,0.050892634134724696
3671,2019,5,23,7,366,0.289055556,0.050892634134724696
1362,2013,10,14,7,94,0.0,0.050892634134724696
1363,2013,10,15,7,24,0.0,0.050892634134724696
1406,2013,11,11,7,13,0.0,0.050892634134724696
1365,2013,10,16,7,79,0.0,0.050892634134724696
1366,2013,10,17,7,31,0.0,0.050892634134724696
1367,2013,10,18,7,19,0.0,0.050892634134724696
1380,2013,10,29,7,15,0.0,0.050892634134724696
2200,2016,8,21,7,262,0.542000055,0.050892634134724696
2199,2016,8,19,7,243,0.0,0.050892634134724696
1370,2013,10,20,7,27,0.0,0.050892634134724696
2198,2016,8,15,7,155,0.265944451,0.050892634134724696
1371,2013,10,21,7,73,0.0,0.050892634134724696
1372,2013,10,22,7,17,0.0,0.050892634134724696
2122,2016,4,29,7,114,0.032722224,0.050892634134724696
3656,2019,5,19,7,40,0.0,0.050892634134724696
1374,2013,10,23,7,66,0.0,0.050892634134724696
1375,2013,10,24,7,63,0.0,0.050892634134724696
1376,2013,10,25,7,60,0.0,0.050892634134724696
1377,2013,10,26,7,56,0.0,0.050892634134724696
3643,2019,5,13,7,352,0.6531111,0.050892634134724696
1378,2013,10,27,7,53,0.0,0.050892634134724696
1369,2013,10,19,7,36,0.0,0.050892634134724696
1010,2013,3,22,7,138,0.009619905,0.050892634134724696
1344,2013,9,27,7,137,0.005111111,0.050892634134724696
1343,2013,9,26,7,136,0.005055556,0.050892634134724696
3926,2019,10,16,7,88,0.0,0.050892634134724696
3925,2019,10,15,7,81,0.0,0.050892634134724696
3924,2019,10,14,7,96,0.0,0.050892634134724696
3923,2019,10,13,7,96,0.0,0.050892634134724696
3922,2019,10,12,7,108,0.0,0.050892634134724696
3921,2019,10,11,7,55,0.0,0.050892634134724696
3920,2019,10,10,7,21,0.0,0.050892634134724696
3919,2019,10,9,7,110,0.0,0.050892634134724696
3918,2019,10,8,7,114,0.0,0.050892634134724696
1056,2013,4,10,7,99,0.045581315,0.050892634134724696
1058,2013,4,11,7,55,0.005054277,0.050892634134724696
1060,2013,4,12,7,226,0.161476016,0.050892634134724696
3914,2019,10,7,7,118,0.0,0.050892634134724696
3913,2019,10,6,7,63,0.0,0.050892634134724696
3912,2019,10,5,7,75,0.0,0.050892634134724696
1063,2013,4,14,7,164,0.25445202,0.050892634134724696
1067,2013,4,17,7,16,0.0,0.050892634134724696
3908,2019,10,4,7,131,0.0,0.050892634134724696
3906,2019,10,3,7,80,0.0,0.050892634134724696
3904,2019,10,2,7,115,0.0,0.050892634134724696
1076,2013,4,18,7,36,0.0,0.050892634134724696
3901,2019,10,1,7,101,0.0,0.050892634134724696
3899,2019,9,30,7,112,0.0,0.050892634134724696
1082,2013,4,23,7,120,0.051315092,0.050892634134724696
3896,2019,9,29,7,14,0.0,0.050892634134724696
3894,2019,9,28,7,28,0.02316667,0.050892634134724696
3892,2019,9,27,7,12,0.0,0.050892634134724696
3927,2019,10,17,7,84,0.0,0.050892634134724696
3928,2019,10,18,7,52,0.0,0.050892634134724696
1054,2013,4,9,7,7,0.000223581,0.050892634134724696
3930,2019,10,19,7,25,0.0,0.050892634134724696
1012,2013,3,24,7,38,0.0,0.050892634134724696
2277,2017,2,28,7,11,0.0,0.050892634134724696
3514,2019,3,9,7,19,0.0,0.050892634134724696
1024,2013,3,25,7,34,0.0,0.050892634134724696
3515,2019,3,10,7,54,0.0,0.050892634134724696
1030,2013,3,26,7,160,0.013895377,0.050892634134724696
1031,2013,3,27,7,164,0.0,0.050892634134724696
1032,2013,3,28,7,162,0.027530778,0.050892634134724696
1033,2013,3,29,7,165,0.034950733,0.050892634134724696
3948,2019,11,2,7,37,0.0,0.050892634134724696
1035,2013,3,30,7,24,0.001285924,0.050892634134724696
3946,2019,11,1,7,26,0.0,0.050892634134724696
1037,2013,3,31,7,174,0.111447185,0.050892634134724696
3891,2019,9,26,7,156,0.002,0.050892634134724696
1039,2013,4,1,7,195,0.123050295,0.050892634134724696
1041,2013,4,2,7,195,0.194969699,0.050892634134724696
3941,2019,10,29,7,43,0.0,0.050892634134724696
3940,2019,10,26,7,21,0.0,0.050892634134724696
1043,2013,4,3,7,160,0.355905503,0.050892634134724696
1045,2013,4,4,7,192,0.111720048,0.050892634134724696
3937,2019,10,24,7,38,0.0,0.050892634134724696
1047,2013,4,5,7,200,0.475097179,0.050892634134724696
1049,2013,4,6,7,23,0.012424079,0.050892634134724696
3934,2019,10,23,7,16,0.0,0.050892634134724696
3933,2019,10,22,7,40,0.0,0.050892634134724696
3932,2019,10,21,7,17,0.0,0.050892634134724696
3931,2019,10,20,7,74,0.0,0.050892634134724696
1052,2013,4,8,7,7,0.0,0.050892634134724696
3943,2019,10,31,7,15,0.0,0.050892634134724696
3890,2019,9,25,7,152,0.058333337,0.050892634134724696
1093,2013,5,3,7,165,0.023669044,0.050892634134724696
1100,2013,5,9,7,170,0.00734502,0.050892634134724696
3820,2019,8,15,7,262,0.529166698,0.050892634134724696
1304,2013,9,3,7,227,0.406000018,0.050892634134724696
3521,2019,3,13,7,4,0.0,0.050892634134724696
1306,2013,9,4,7,211,0.381555587,0.050892634134724696
1308,2013,9,5,7,186,0.36500001,0.050892634134724696
2271,2017,2,26,7,11,0.0,0.050892634134724696
3816,2019,8,14,7,266,0.057944447,0.050892634134724696
1310,2013,9,6,7,194,0.391222239,0.050892634134724696
1312,2013,9,7,7,183,0.249055579,0.050892634134724696
1314,2013,9,8,7,181,0.297500014,0.050892634134724696
1316,2013,9,9,7,182,0.350777805,0.050892634134724696
1318,2013,9,10,7,186,0.256222248,0.050892634134724696
1321,2013,9,12,7,162,0.181833342,0.050892634134724696
1302,2013,9,2,7,224,0.36094448,0.050892634134724696
1323,2013,9,13,7,199,0.131500006,0.050892634134724696
1325,2013,9,14,7,195,0.148333341,0.050892634134724696
1327,2013,9,15,7,4,0.0,0.050892634134724696
1332,2013,9,17,7,129,0.0,0.050892634134724696
1335,2013,9,19,7,150,0.0,0.050892634134724696
1337,2013,9,20,7,111,0.012833334,0.050892634134724696
1338,2013,9,21,7,170,0.048333336,0.050892634134724696
1339,2013,9,22,7,166,0.047222227,0.050892634134724696
1340,2013,9,23,7,110,0.131333336,0.050892634134724696
3714,2019,6,26,7,218,0.337333351,0.050892634134724696
1341,2013,9,24,7,157,0.035777781,0.050892634134724696
1342,2013,9,25,7,143,0.017722223,0.050892634134724696
3710,2019,6,25,7,355,0.091666669,0.050892634134724696
2269,2017,2,25,7,25,0.0,0.050892634134724696
3522,2019,3,14,7,29,0.0,0.050892634134724696
3698,2019,6,14,7,325,0.421555579,0.050892634134724696
3827,2019,8,20,7,9,0.0,0.050892634134724696
1272,2013,8,5,7,28,0.0,0.050892634134724696
3887,2019,9,24,7,86,0.053845547,0.050892634134724696
1119,2013,5,19,7,168,0.163537368,0.050892634134724696
1126,2013,5,22,7,357,0.862096131,0.050892634134724696
1133,2013,5,25,7,53,0.029355461,0.050892634134724696
2275,2017,2,27,7,10,0.0,0.050892634134724696
1139,2013,5,26,7,111,0.0,0.050892634134724696
1147,2013,5,28,7,73,0.0,0.050892634134724696
3881,2019,9,23,7,158,0.188458294,0.050892634134724696
3880,2019,9,22,7,12,0.010469842,0.050892634134724696
3879,2019,9,21,7,17,0.0,0.050892634134724696
3878,2019,9,20,7,90,0.142611116,0.050892634134724696
3875,2019,9,18,7,157,0.198000014,0.050892634134724696
3873,2019,9,17,7,133,0.044333335,0.050892634134724696
3830,2019,8,22,7,255,0.0,0.050892634134724696
3871,2019,9,16,7,180,0.162500009,0.050892634134724696
3867,2019,9,14,7,178,0.131833345,0.050892634134724696
3865,2019,9,13,7,190,0.306333333,0.050892634134724696
3863,2019,9,12,7,86,0.202222243,0.050892634134724696
3517,2019,3,11,7,33,0.0,0.050892634134724696
3859,2019,9,10,7,134,0.0,0.050892634134724696
3854,2019,9,6,7,213,0.359055579,0.050892634134724696
3852,2019,9,5,7,209,0.0,0.050892634134724696
3848,2019,9,2,7,202,0.466000021,0.050892634134724696
1165,2013,6,6,7,254,0.417593122,0.050892634134724696
3841,2019,8,28,7,238,0.0,0.050892634134724696
1199,2013,6,24,7,186,0.0,0.050892634134724696
1207,2013,6,26,7,200,0.138906896,0.050892634134724696
3519,2019,3,12,7,73,0.0,0.050892634134724696
3869,2019,9,15,7,107,0.086166665,0.050892634134724696
2915,2018,3,26,7,36,0.0,0.050892634134724696
4372,2020,10,14,7,34,0.0,0.050892634134724696
2911,2018,3,24,7,21,0.0,0.050892634134724696
1800,2014,9,10,7,179,0.025625002,0.050892634134724696
1879,2015,4,9,7,167,0.229715094,0.050892634134724696
1797,2014,9,8,7,210,0.150666669,0.050892634134724696
1796,2014,9,7,7,211,0.312055588,0.050892634134724696
1883,2015,4,25,7,37,0.033971213,0.050892634134724696
1795,2014,9,6,7,218,0.492777824,0.050892634134724696
1794,2014,9,4,7,148,0.124666668,0.050892634134724696
1793,2014,9,2,7,216,0.224944472,0.050892634134724696
1884,2015,5,5,7,120,0.238629967,0.050892634134724696
1792,2014,9,1,7,210,0.147500008,0.050892634134724696
2810,2018,2,11,7,1,0.0,0.050892634134724696
1908,2015,6,14,7,361,0.14244172,0.050892634134724696
1789,2014,8,23,7,68,0.065499999,0.050892634134724696
3258,2018,11,2,7,11,0.0,0.050892634134724696
1788,2014,8,22,7,159,0.0,0.050892634134724696
1787,2014,8,16,7,87,0.210000008,0.050892634134724696
1756,2014,6,30,7,33,0.0055,0.050892634134724696
1743,2014,6,17,7,265,0.2315,0.050892634134724696
1741,2014,6,15,7,264,0.614500046,0.050892634134724696
3257,2018,11,1,7,20,0.0,0.050892634134724696
1738,2014,6,11,7,291,0.459000021,0.050892634134724696
1710,2014,5,7,7,278,0.416857153,0.050892634134724696
1707,2014,4,30,7,305,0.697444499,0.050892634134724696
2821,2018,2,12,7,3,0.0,0.050892634134724696
3256,2018,10,31,7,19,0.0,0.050892634134724696
1705,2014,4,28,7,167,0.073500007,0.050892634134724696
3255,2018,10,30,7,23,0.0,0.050892634134724696
1878,2015,4,8,7,39,0.095695823,0.050892634134724696
1702,2014,4,17,7,134,0.312833369,0.050892634134724696
1802,2014,9,18,7,169,0.104166664,0.050892634134724696
1803,2014,9,19,7,169,0.09244445,0.050892634134724696
1812,2014,10,1,7,12,0.024500001,0.050892634134724696
236,2011,11,3,7,8,0.0,0.050892634134724696
1870,2015,3,28,7,169,0.003576537,0.050892634134724696
238,2011,11,4,7,32,0.0,0.050892634134724696
4638,2021,2,23,7,19,0.0,0.050892634134724696
239,2011,11,5,7,13,0.0,0.050892634134724696
4636,2021,2,22,7,17,0.0,0.050892634134724696
1871,2015,3,30,7,173,0.116470449,0.050892634134724696
4634,2021,2,21,7,6,0.0,0.050892634134724696
240,2011,11,6,7,13,0.0,0.050892634134724696
1810,2014,9,25,7,79,0.0,0.050892634134724696
1872,2015,3,31,7,179,0.080271013,0.050892634134724696
4630,2021,2,20,7,13,0.0,0.050892634134724696
242,2011,11,7,7,14,0.0,0.050892634134724696
243,2011,11,8,7,4,0.0,0.050892634134724696
1809,2014,9,24,7,77,0.0,0.050892634134724696
246,2011,11,9,7,4,0.0,0.050892634134724696
1808,2014,9,23,7,163,0.143000007,0.050892634134724696
248,2011,11,10,7,17,0.0,0.050892634134724696
1807,2014,9,22,7,169,0.047000002,0.050892634134724696
250,2011,11,11,7,5,0.0,0.050892634134724696
1873,2015,4,1,7,175,0.10905356,0.050892634134724696
1806,2014,9,21,7,169,0.058666673,0.050892634134724696
252,2011,11,12,7,5,0.0,0.050892634134724696
1874,2015,4,3,7,9,0.021104323,0.050892634134724696
1875,2015,4,4,7,195,0.277458787,0.050892634134724696
1876,2015,4,5,7,121,0.196377754,0.050892634134724696
1877,2015,4,6,7,80,0.072306402,0.050892634134724696
1701,2014,4,14,7,59,0.031833336,0.050892634134724696
1697,2014,4,13,7,167,0.240500003,0.050892634134724696
