,Year,Month,Day,Hour,GHI,Energy,conversion_efficiency
9562,2017,3,28,11,343,0.0,0.0
10108,2018,2,8,11,330,0.01125,0.0013736813203760086
12489,2021,2,24,11,433,0.873500049,0.08128725300845026
5007,2020,1,22,11,329,0.102500007,0.012553805831792596
1808,2013,12,9,11,454,0.307000011,0.027247706226873548
8525,2014,2,18,11,327,0.094500005,0.011644785387020051
10118,2018,2,9,11,434,0.0,0.0
11416,2020,1,20,11,407,0.095000006,0.009405386211013243
10235,2018,3,25,11,812,0.851733387,0.042266379902421644
5625,2021,1,1,11,170,0.0,0.0
3573,2018,1,4,11,285,0.049250003,0.006963199070364317
11424,2020,1,21,11,517,0.424000025,0.03304629300320344
8514,2014,2,17,11,47,0.0,0.0
12056,2021,1,2,11,228,0.0,0.0
5697,2021,1,10,11,230,0.0,0.0
8507,2014,2,16,11,651,0.307000011,0.019002240594470955
3566,2018,1,3,11,404,0.232000023,0.023139505459676225
11451,2020,1,25,11,244,0.0,0.0
4292,2019,1,27,11,353,0.014,0.001598088183855753
11504,2020,2,1,11,538,0.510500014,0.03823498223602677
5870,2021,2,2,11,116,0.081009194,0.028139976605555832
541,2012,2,24,11,356,0.163148344,0.018466308304373576
2358,2015,1,8,11,84,0.024593487,0.011797452401362294
5876,2021,2,3,11,145,0.0,0.0
2351,2015,1,7,11,456,0.266224146,0.023525020469741573
3687,2018,2,12,11,463,0.0,0.0
9120,2016,1,2,11,458,0.875500083,0.07702613804979445
12333,2021,2,6,11,398,0.0,0.0
3106,2017,3,22,11,794,0.0,0.0
1997,2014,2,6,11,570,1.2075001,0.08536104631084813
5860,2021,1,31,11,338,0.040503923,0.004828673031144221
5565,2020,12,15,11,284,0.104000002,0.014755788363672702
9969,2017,12,29,11,56,0.0,0.0
5854,2021,1,30,11,197,0.076502532,0.01564793354813599
3082,2017,3,13,11,333,0.056500003,0.006836780668229614
3118,2017,3,23,11,68,0.0,0.0
9471,2017,3,14,11,830,1.156500101,0.05614550503878986
4991,2020,1,20,11,366,0.039000005,0.004293692983561241
5847,2021,1,29,11,440,0.320000023,0.02930520360766621
9975,2017,12,30,11,452,0.038500004,0.0034321775788862404
5841,2021,1,28,11,488,0.290500015,0.023986879158027073
2004,2014,2,8,11,209,0.0,0.0
3130,2017,3,24,11,421,0.0,0.0
9138,2016,1,8,11,221,0.397000015,0.07238451345688623
5832,2021,1,27,11,412,0.072502024,0.007090883085053615
12003,2020,12,18,11,309,0.027000003,0.003520892319164256
893,2012,8,26,11,230,0.0,0.0
5824,2021,1,26,11,227,0.053501964,0.00949710583321617
5572,2020,12,16,11,247,0.037,0.00603604099749566
12341,2021,2,7,11,496,0.0,0.0
3142,2017,3,25,11,119,0.0,0.0
1991,2014,2,5,11,541,0.161500007,0.012028810703248016
5887,2021,2,5,11,553,0.0,0.0
10567,2018,11,17,11,35,0.0,0.0
4974,2020,1,18,11,212,0.0,0.0
12298,2021,1,31,11,394,0.02700253,0.0027615673888515776
5959,2021,2,14,11,376,0.0,0.0
12309,2021,2,2,11,171,0.027002983,0.006363016401666121
3709,2018,2,14,11,480,0.104000002,0.008730508115173017
5549,2020,12,13,11,403,0.094000004,0.009398752990641992
1980,2014,2,3,11,548,0.821500003,0.06040521312364616
5943,2021,2,12,11,436,0.0,0.0
4366,2019,2,10,11,405,0.66050005,0.06571511037838103
11985,2020,12,16,11,298,0.072999999,0.009870837451019602
5933,2021,2,11,11,414,0.0,0.0
3698,2018,2,13,11,294,0.0,0.0
11993,2020,12,17,11,296,0.131000012,0.01783310778367354
12315,2021,2,3,11,135,0.023500001,0.007014254546719858
12741,2021,7,14,11,390,0.782999992,0.08089926216420244
5919,2021,2,9,11,575,0.0,0.0
4983,2020,1,19,11,362,0.047500003,0.005287282027461864
4282,2019,1,26,11,365,0.013,0.001435151991333474
5910,2021,2,8,11,123,0.027003951,0.008846461869171587
5557,2020,12,14,11,401,0.173500001,0.017434219883944186
525,2012,2,14,11,305,0.604500055,0.0798626865216828
5903,2021,2,7,11,458,0.015999999,0.0014076733465833073
9461,2017,3,13,11,154,0.052000001,0.013605986672996909
9949,2017,12,24,11,251,0.085500002,0.01372586785694157
8157,2013,10,4,11,193,0.00025,5.219514516109187e-05
5895,2021,2,6,11,360,0.027003635,0.0030225057688834803
12325,2021,2,5,11,584,0.0,0.0
5926,2021,2,10,11,276,0.081013069,0.011827512420366759
9984,2017,12,31,11,466,0.145500004,0.012581270464685436
7514,2012,11,11,11,67,0.017076001,0.010269724163368856
3178,2017,3,28,11,239,0.0,0.0
3154,2017,3,26,11,263,0.0,0.0
11545,2020,3,14,11,232,0.444500029,0.0772024741860096
5781,2021,1,19,11,372,0.0,0.0
8285,2013,12,10,11,467,0.333999991,0.02881887243435835
5806,2021,1,23,11,394,0.774500012,0.07920865103397183
8296,2013,12,16,11,228,0.373500019,0.06600900575279799
5587,2020,12,18,11,249,0.095000006,0.01537346260193731
12350,2021,2,8,11,262,0.0,0.0
2022,2014,2,10,11,593,1.070500016,0.07274102138214998
2311,2014,11,16,11,236,0.100323856,0.017129300302013765
9993,2018,1,1,11,464,0.226000011,0.01962627545212757
5799,2021,1,21,11,471,0.501999974,0.04294673946634656
5015,2020,1,23,11,145,0.080827676,0.02246153849373143
9490,2017,3,22,11,825,0.0,0.0
12083,2021,1,5,11,436,0.0,0.0
2033,2014,2,13,11,588,1.210500002,0.08295353130017112
3166,2017,3,27,11,379,0.0,0.0
2014,2014,2,9,11,579,0.263000011,0.018303098335351677
5579,2020,12,17,11,242,0.130500004,0.021729141551975077
5810,2021,1,24,11,356,0.0,0.0
1033,2012,11,11,11,31,0.060741223,0.07895311118544769
10002,2018,1,2,11,468,0.273500025,0.02354826569865291
10011,2018,1,3,11,412,0.384000003,0.03755618085825077
4349,2019,2,2,11,121,0.0,0.0
9122,2016,1,3,11,289,0.165000021,0.02300560012736185
5791,2021,1,20,11,474,0.217000008,0.01844713042262441
12359,2021,2,9,11,603,0.0,0.0
2324,2014,11,24,11,50,0.070128515,0.05651608223430913
5817,2021,1,25,11,136,0.043500002,0.012888363569037435
1237,2013,2,27,11,179,0.012705297,0.002860086715024548
8281,2013,12,9,11,476,0.434500039,0.03678157120474185
2383,2015,2,2,12,593,0.092206821,0.0062655004555750285
12316,2021,2,3,12,416,0.021500001,0.002082536201150132
11402,2020,1,18,12,345,0.00575,0.0006715775344060487
2715,2016,1,7,12,89,0.100500003,0.04550126576800483
278,2011,9,29,12,668,0.687000036,0.04144075960901917
12171,2021,1,14,12,230,0.0,0.0
12241,2021,1,23,12,424,0.846000075,0.08039924214280644
12260,2021,1,26,12,538,0.012000001,0.0008987655484516861
2388,2015,2,3,12,73,0.029518971,0.016293926927986566
268,2011,9,22,12,666,1.29400003,0.07829021168186966
11986,2020,12,16,12,443,0.1505,0.013689266671978825
1809,2013,12,9,12,483,0.696500063,0.05810606149356491
518,2012,2,13,12,203,0.297968745,0.059145551260245705
12180,2021,1,15,12,300,0.0,0.0
11410,2020,1,19,12,419,0.186500013,0.01793544900676411
12075,2021,1,4,12,277,0.0,0.0
12134,2021,1,10,12,216,0.0,0.0
12485,2021,2,23,12,690,0.995000005,0.05810605652973097
12057,2021,1,2,12,275,0.0,0.0
11515,2020,2,9,12,180,0.254999995,0.057084089305218244
1238,2013,2,27,12,145,0.131963313,0.03667183298341807
2707,2016,1,3,12,265,0.15200001,0.023112405723508245
12406,2021,2,15,12,386,0.017000001,0.001774635039867414
2396,2015,2,5,12,616,0.131946981,0.008631100146652767
12269,2021,1,27,12,468,0.128000006,0.01102076005556916
1941,2014,1,18,12,290,0.58950007,0.08190931107781928
12066,2021,1,3,12,317,0.0,0.0
12299,2021,1,31,12,435,0.0,0.0
12144,2021,1,11,12,479,0.0,0.0
1974,2014,2,2,12,411,0.64200002,0.06294201321463269
12114,2021,1,8,12,410,0.0,0.0
12978,2021,12,30,12,135,0.0,0.0
1871,2013,12,25,12,30,0.0,0.0
12423,2021,2,17,12,586,0.005,0.00034381102443995664
12433,2021,2,18,12,679,0.025000002,0.0014836029192906882
1518,2013,6,24,12,230,0.003161259,0.000553834049957982
12986,2021,12,31,12,267,0.008,0.0012073303989322223
2064,2014,2,18,12,422,0.138999999,0.013272408996805199
12293,2021,1,30,12,235,0.081507802,0.013975866051578656
11671,2020,6,13,12,966,0.0,0.0
11976,2020,12,15,12,352,0.129000008,0.01476707510982964
1262,2013,3,5,12,250,0.0,0.0
12965,2021,12,28,12,145,0.160000011,0.0444630674037189
12246,2021,1,24,12,342,0.001,0.0001178206200712366
1325,2013,3,25,12,562,0.2099953,0.015056383538525819
12310,2021,2,2,12,268,0.0,0.0
12161,2021,1,13,12,416,0.0,0.0
12464,2021,2,21,12,230,0.0,0.0
12154,2021,1,12,12,480,0.030000003,0.002518416005864258
2054,2014,2,17,12,321,0.0,0.0
2038,2014,2,14,12,306,0.604000032,0.0795358533866146
12094,2021,1,6,12,312,0.0,0.0
12413,2021,2,16,12,544,0.002125,0.00015740098462641765
1981,2014,2,3,12,601,1.183500051,0.07934895636139896
1162,2013,1,30,12,99,0.0,0.0
12453,2021,2,20,12,684,0.055500004,0.003269522442618056
1273,2013,3,6,12,320,0.680421114,0.08567916264336319
1313,2013,3,24,12,228,0.168651402,0.029805919139285098
12444,2021,2,19,12,425,0.001,9.481094603379512e-05
12475,2021,2,22,12,659,0.005,0.00030572573645191894
1826,2013,12,16,12,236,0.45450002,0.07760135664892369
11425,2020,1,21,12,489,0.780000091,0.06427368563807039
11417,2020,1,20,12,423,0.254000008,0.02419584384563924
2644,2015,11,22,12,514,0.040000003,0.0031357708238491694
12278,2021,1,28,12,553,0.472500026,0.034428976759624655
11465,2020,1,27,12,212,0.034000002,0.006462350239517186
12124,2021,1,9,12,126,0.0,0.0
12084,2021,1,5,12,476,0.0,0.0
2015,2014,2,9,12,340,0.379000008,0.044916686631619886
12286,2021,1,29,12,501,0.696500063,0.0560184185656524
12209,2021,1,18,12,441,0.187000006,0.0170863949610063
11458,2020,1,26,12,215,0.047500003,0.008902307413679976
1088,2012,12,20,12,68,0.011631761,0.006892614152806266
2637,2015,11,21,12,528,0.000611111,4.6637320298683505e-05
11497,2020,1,31,12,136,0.105000004,0.031109842852475842
12392,2021,2,13,12,572,0.0,0.0
11452,2020,1,25,12,387,0.114000008,0.011869743301536407
1853,2013,12,23,12,471,0.028500002,0.0024382116017487203
2005,2014,2,8,12,147,0.0,0.0
11967,2020,12,14,12,444,0.443000019,0.04020390006781793
1217,2013,2,22,12,171,0.00651776,0.0015358530493510061
12039,2020,12,31,12,392,0.0,0.0
11489,2020,1,30,12,221,0.156000003,0.028443284357124756
2325,2014,11,24,12,118,0.074749917,0.025525609299618703
11482,2020,1,29,12,416,0.0,0.0
12219,2021,1,19,12,225,0.105499998,0.018893714276448818
12342,2021,2,7,12,391,0.012,0.001236664513484284
12004,2020,12,18,12,353,0.179500014,0.020489775098238735
2651,2015,11,23,12,508,0.340000033,0.026968864235446675
12029,2020,12,30,12,391,0.0,0.0
894,2012,8,26,12,257,0.0,0.0
1862,2013,12,24,12,461,0.075499997,0.006599232342679922
1880,2013,12,26,12,117,0.007,0.0024107911491499183
12229,2021,1,20,12,522,0.503000021,0.03882799010452537
12383,2021,2,12,12,449,0.0,0.0
12375,2021,2,11,12,520,0.0,0.0
11474,2020,1,28,12,226,0.054000001,0.009627925892788715
11960,2020,12,13,12,183,0.0185,0.0040735030775448855
2402,2015,2,6,12,581,0.200524122,0.01390714238640596
1172,2013,1,31,12,589,0.915000081,0.06259696078566875
11309,2019,10,31,12,439,0.583500028,0.05355792849158548
11954,2020,12,12,12,77,0.0,0.0
542,2012,2,24,12,705,1.27119875,0.07265604444808946
2352,2015,1,7,12,500,0.549998283,0.04432397889896403
12104,2021,1,7,12,332,0.0,0.0
2359,2015,1,8,12,96,0.103472486,0.04343112314171525
11059,2019,5,28,12,481,0.420000017,0.0351845208982152
1844,2013,12,22,12,442,0.0,0.0
1992,2014,2,5,12,595,0.54550004,0.03694241060990934
11994,2020,12,17,12,206,0.426500022,0.08342558248511228
2048,2014,2,16,12,671,0.556500077,0.033418743631156746
1889,2013,12,27,12,447,0.354000032,0.031911203848352
12237,2021,1,21,12,517,0.943500042,0.0735357948067733
12351,2021,2,8,12,336,0.0,0.0
12326,2021,2,5,12,593,0.028000001,0.001902614330686027
2700,2016,1,1,12,461,0.616000056,0.05384275038643834
12049,2021,1,1,12,217,0.0,0.0
12334,2021,2,6,12,331,0.0,0.0
12190,2021,1,16,12,199,0.0,0.0
11431,2020,1,22,12,249,0.352500021,0.05704363734488203
12367,2021,2,10,12,319,0.0,0.0
2312,2014,11,16,12,218,0.091266945,0.016869586209873156
11444,2020,1,24,12,133,0.0,0.0
557,2012,3,2,12,310,0.166000009,0.02157713743656811
12398,2021,2,14,12,424,0.0,0.0
2675,2015,12,28,12,101,0.215000004,0.08577574608927362
1301,2013,3,18,12,439,0.04162883,0.0038210005027255424
2410,2015,2,7,12,258,0.568425,0.0887770837197112
2681,2015,12,29,12,168,0.010000001,0.002398491434156436
11327,2019,11,11,12,407,0.856000066,0.0847474811462941
12199,2021,1,17,12,407,0.121000007,0.011979491847298473
1374,2013,4,17,12,70,0.0,0.0
11437,2020,1,23,12,179,0.0,0.0
1964,2014,2,1,12,248,0.0,0.0
2687,2015,12,30,12,172,0.0255,0.005973916439774736
2693,2015,12,31,12,462,0.434000015,0.03785255324751794
12360,2021,2,9,12,631,0.0,0.0
3559,2018,1,2,12,481,0.374000013,0.03133097795405865
8472,2014,2,9,12,388,0.422000021,0.0438256289106929
5679,2021,1,8,12,370,0.0,0.0
3119,2017,3,23,12,59,0.0,0.0
5911,2021,2,8,12,263,0.0,0.0
7802,2013,3,24,12,252,0.218649551,0.03496193484751657
9985,2017,12,31,12,475,0.284000039,0.024091963700569468
3107,2017,3,22,12,832,0.0,0.0
3093,2017,3,14,12,846,1.685000181,0.08025590546310112
6788,2011,9,22,12,607,0.0,0.0
4663,2019,6,28,12,52,0.104000002,0.08058930567852016
5762,2021,1,17,12,449,0.101500005,0.00910892513587104
8370,2014,1,1,12,436,0.48300001,0.04463834254594911
5251,2020,6,13,12,970,0.0,0.0
4613,2019,5,28,12,323,0.109999999,0.013722636801192784
9976,2017,12,30,12,462,0.319500029,0.027866109314088453
5671,2021,1,7,12,307,0.0,0.0
3083,2017,3,13,12,300,0.14200002,0.01907280466344192
9970,2017,12,29,12,49,0.0,0.0
9994,2018,1,1,12,474,0.329999983,0.028053237333819994
7814,2013,3,25,12,626,0.430233419,0.027693459944195316
5753,2021,1,16,12,184,0.0,0.0
10003,2018,1,2,12,476,0.422500014,0.035765737523778277
10032,2018,1,7,12,222,0.244000018,0.04428781904958689
10026,2018,1,5,12,432,0.938000023,0.08749163093321624
8951,2015,7,24,12,121,0.125783533,0.04188763386496952
4934,2019,12,11,12,467,0.638000011,0.05504922582506364
6557,2021,12,31,12,420,0.023,0.0022066118987627316
10018,2018,1,4,12,336,0.376000017,0.04509163649169507
3155,2017,3,26,12,134,0.0,0.0
10012,2018,1,3,12,430,0.584500015,0.0547726156652091
3047,2017,2,8,12,105,0.203000009,0.07790299744492897
8526,2014,2,18,12,668,0.8125,0.04901108503337556
4895,2019,11,11,12,352,0.752000034,0.08608403330232695
3143,2017,3,25,12,171,0.0,0.0
5688,2021,1,9,12,116,0.0,0.0
5920,2021,2,9,12,624,0.0,0.0
6598,2011,5,29,12,559,1.146500111,0.0826436906341654
4870,2019,10,31,12,487,0.253500015,0.02097473285982707
4863,2019,10,29,12,619,1.299000025,0.08456018423097535
3131,2017,3,24,12,42,0.0,0.0
5128,2020,3,14,12,298,0.308500022,0.041714433048115125
3167,2017,3,27,12,298,0.0,0.0
8357,2013,12,27,12,441,0.347000003,0.03170576958552809
10568,2018,11,17,12,131,0.041500002,0.012765100314964622
7745,2013,3,5,12,136,0.068651274,0.020340288232391503
3722,2018,2,19,12,327,0.647500038,0.07978834477942438
8814,2015,2,5,12,619,0.166662589,0.010849129298709077
5888,2021,2,5,12,596,0.015000001,0.0010141272168793555
10653,2019,1,12,12,40,0.0,0.0
3762,2018,3,24,12,80,0.0,0.0
9390,2016,12,11,12,194,0.0055,0.0011423741564638972
10660,2019,1,13,12,419,0.198000014,0.01904138824073744
10668,2019,1,14,12,171,0.120000005,0.028276949995302985
5877,2021,2,3,12,325,0.026500002,0.0032855641855228357
3775,2018,3,25,12,858,1.160833359,0.05451675560094486
5662,2021,1,6,12,331,0.0,0.0
8806,2015,2,3,12,152,0.009325763,0.0024722261534191404
8339,2013,12,25,12,71,0.0,0.0
10676,2019,1,15,12,191,0.091000006,0.019197976856675066
8800,2015,2,2,12,596,0.122428179,0.008277182677312991
3809,2018,4,9,12,268,0.521152556,0.07835694371818437
10614,2018,11,29,12,349,0.431000024,0.04976216620863057
8348,2013,12,26,12,128,0.0,0.0
3710,2018,2,14,12,581,0.268000007,0.018586862367146
8820,2015,2,6,12,584,0.236567438,0.01632260719857491
9963,2017,12,28,12,203,0.251000017,0.04982245494169547
4433,2019,2,20,12,303,0.052000001,0.00691525395261229
3688,2018,2,12,12,560,0.01,0.000719547358292195
7756,2013,3,6,12,432,0.903674781,0.08428995574012582
3021,2017,1,10,12,128,0.157000005,0.04942391074670499
10584,2018,11,25,12,16,0.0,0.0
10588,2018,11,26,12,282,0.0,0.0
5904,2021,2,7,12,402,0.0015,0.00015035317934463776
7785,2013,3,18,12,220,0.030478442,0.00558235552660848
10596,2018,11,27,12,485,0.617500067,0.051302990411310916
10139,2018,2,11,12,577,0.005,0.0003491737613896267
9372,2016,11,28,12,53,0.057000004,0.043335760921647065
8827,2015,2,7,12,429,0.784500003,0.07368567521066823
5896,2021,2,6,12,411,0.0,0.0
3699,2018,2,13,12,504,0.0,0.0
10606,2018,11,28,12,212,0.266499996,0.050653417990443914
4410,2019,2,17,12,262,0.0,0.0
9379,2016,12,5,12,174,0.023500001,0.005442094044868855
4421,2019,2,18,12,630,0.19600001,0.012536114615177228
5871,2021,2,2,12,233,0.027002983,0.004669853238991017
5927,2021,2,10,12,308,0.0,0.0
5079,2020,1,31,12,243,0.089500003,0.014841034899771345
10224,2018,3,24,12,99,0.0,0.0
10109,2018,2,8,12,421,0.039000001,0.003732758838016166
9097,2015,12,29,12,220,0.140000015,0.02564205406104814
5023,2020,1,24,12,193,0.026942696,0.0056251117150046765
5726,2021,1,13,12,339,0.0,0.0
10236,2018,3,25,12,856,1.451266646,0.06831575298269271
3574,2018,1,4,12,351,0.198000014,0.0227303181563219
9103,2015,12,30,12,207,0.048,0.00934368743521459
5030,2020,1,25,12,361,0.0,0.0
3567,2018,1,3,12,434,0.506000042,0.04697948303443093
6011,2021,2,19,12,382,0.001,0.0001054833823674422
10099,2018,2,7,12,631,0.052750003,0.003368530930711728
3636,2018,2,7,12,621,0.032000002,0.0020763751153766792
9109,2015,12,31,12,460,0.506500006,0.0443679163312342
5953,2021,2,13,12,516,0.0,0.0
9116,2016,1,1,12,455,0.719500065,0.06371869182299231
3551,2018,1,1,12,477,0.288000017,0.02432884796550442
5960,2021,2,14,12,486,0.0,0.0
3581,2018,1,5,12,410,0.819000006,0.0804910250792223
3585,2018,1,7,12,197,0.112500004,0.02301090618487024
4312,2019,1,29,12,509,0.191500008,0.015159972873639915
5718,2021,1,12,12,482,0.026000001,0.0021735705269047465
5979,2021,2,16,12,525,0.010500001,0.0008058931180389765
5008,2020,1,22,12,336,0.294499993,0.035317781996703324
9055,2015,11,23,12,496,0.539499998,0.04382855787930341
10129,2018,2,10,12,440,0.0,0.0
10150,2018,2,12,12,547,0.0025,0.00018416202954462028
9048,2015,11,22,12,502,0.071500003,0.005739178771884274
8462,2014,2,8,12,169,0.0,0.0
6022,2021,2,20,12,681,0.041000001,0.002425962958786391
5989,2021,2,17,12,582,0.0,0.0
10161,2018,2,13,12,608,0.053000003,0.0035125274346960375
8448,2014,2,5,12,598,1.019500017,0.06869631850272087
10119,2018,2,9,12,455,0.005,0.00044279837433365847
5970,2021,2,15,12,443,0.008,0.0007276686603045222
9041,2015,11,21,12,516,0.0,0.0
5016,2020,1,23,12,213,0.0,0.0
10172,2018,2,14,12,565,0.553500056,0.03947449942323078
6000,2021,2,18,12,676,0.022500001,0.0013411682126373043
5001,2020,1,21,12,501,0.699000001,0.05621948469717432
5744,2021,1,15,12,283,0.0,0.0
9123,2016,1,3,12,122,0.193000019,0.06374482470508552
5708,2021,1,11,12,489,0.0,0.0
5736,2021,1,14,12,161,0.0,0.0
3513,2017,12,24,12,185,0.069499999,0.01513772042258687
8508,2014,2,16,12,379,0.606000066,0.06442892298272024
5070,2020,1,30,12,264,0.041000001,0.006257881723233077
10366,2018,6,14,12,44,0.000240114,0.00021989341104050998
5934,2021,2,11,12,387,0.0,0.0
4975,2020,1,18,12,272,0.0,0.0
3666,2018,2,10,12,486,0.0055,0.0004560094369423787
6543,2021,12,28,12,127,0.0,0.0
3279,2017,6,14,12,360,0.255000025,0.0285420480104968
7853,2013,4,17,12,253,0.020239348,0.003223468322804583
2738,2016,2,14,12,157,0.175000012,0.0449144241706964
6550,2021,12,30,12,153,0.0,0.0
5698,2021,1,10,12,238,0.0,0.0
3677,2018,2,11,12,607,0.0,0.0
3179,2017,3,28,12,254,0.0,0.0
8515,2014,2,17,12,147,0.0,0.0
3522,2017,12,28,12,205,0.43900001,0.08628952516683826
4984,2020,1,19,12,401,0.103,0.010349997911793966
3527,2017,12,29,12,83,0.0,0.0
6091,2021,3,15,12,123,0.114000008,0.03734626550971211
5044,2020,1,27,12,211,0.0,0.0
6033,2021,2,21,12,165,0.0,0.0
8431,2014,2,2,12,388,0.799000025,0.08297790723400071
4992,2020,1,20,12,384,0.154000014,0.016159835890721404
8496,2014,2,14,12,263,0.478500038,0.0733117587224123
3543,2017,12,31,12,478,0.222000003,0.01871425288529817
8994,2015,9,18,12,60,0.0,0.0
8992,2015,9,17,12,82,0.0,0.0
10089,2018,2,6,12,497,0.012,0.0009729091041697285
6042,2021,2,22,12,678,0.0,0.0
3646,2018,2,8,12,381,0.050000004,0.005288012504978358
6052,2021,2,23,12,687,0.76850003,0.04507487819549122
5062,2020,1,29,12,353,0.0135,0.0015410136058609048
5944,2021,2,12,12,388,0.0,0.0
3535,2017,12,30,12,465,0.042750001,0.00370450842160466
8421,2014,2,1,12,226,0.032000002,0.005705437817030609
3656,2018,2,9,12,505,0.0,0.0
7989,2013,6,24,12,504,0.510470629,0.0408119769536339
5053,2020,1,28,12,229,0.069000006,0.012141184428860061
5772,2021,1,18,12,447,0.1435,0.012935755192921878
9950,2017,12,24,12,193,0.26000002,0.05428295514314716
4340,2019,2,1,12,556,0.0175,0.001268266926486243
10771,2019,1,29,12,519,0.32100001,0.024922126619666703
5566,2020,12,15,12,349,0.135500014,0.015644486873485113
4229,2019,1,16,12,214,0.468000025,0.08812101950228107
5573,2020,12,16,12,380,0.081500009,0.008642143436572228
5842,2021,1,28,12,551,0.42900002,0.031372788641569394
10779,2019,1,30,12,556,0.263999999,0.01913271241852007
2983,2016,12,11,12,127,0.004,0.001269122899664974
9503,2017,3,23,12,127,0.0,0.0
7582,2012,12,20,12,98,0.067698434,0.027835559625839154
10789,2019,1,31,12,393,0.011000001,0.0011278402366479497
4233,2019,1,17,12,175,0.374000013,0.08611543083372691
5580,2020,12,17,12,308,0.118000008,0.015437562551792343
7068,2012,3,2,12,230,0.023314947,0.00408464207506114
10799,2019,2,1,12,557,0.012500001,0.0009042786195676636
4247,2019,1,20,12,432,0.608999968,0.0568042634670559
9491,2017,3,22,12,832,0.0,0.0
9515,2017,3,24,12,501,0.0,0.0
4220,2019,1,15,12,174,0.081,0.01875785527134136
4212,2019,1,14,12,192,0.090000004,0.018888118994642038
5550,2020,12,13,12,287,0.240500018,0.033766078560219584
7635,2013,1,30,12,73,0.0,0.0
2974,2016,12,5,12,47,0.0035,0.003000665579261069
10741,2019,1,26,12,284,0.021000002,0.0029795344152849486
4199,2019,1,12,12,34,0.0,0.0
4204,2019,1,13,12,384,0.180000007,0.01888811888970805
4350,2019,2,2,12,426,0.0,0.0
7628,2013,1,29,12,39,0.047499999,0.049076818788784275
10751,2019,1,27,12,443,0.125,0.01136982281725816
5558,2020,12,14,12,461,0.550500035,0.04811758648968462
7624,2013,1,27,12,276,0.179000005,0.026133126525341388
2970,2016,11,28,12,67,0.054000001,0.03247628733985447
10761,2019,1,28,12,287,0.033500001,0.004703382872650906
5848,2021,1,29,12,496,0.590000033,0.04793114122519686
7031,2012,2,13,12,329,0.199173719,0.024394029505988422
8312,2013,12,22,12,240,0.0,0.0
9462,2017,3,13,12,316,0.074000001,0.009436089534992115
10809,2019,2,2,12,557,0.0,0.0
5588,2020,12,18,12,336,0.15200001,0.018228534275981204
5800,2021,1,21,12,517,0.817000031,0.06367646418901106
10881,2019,2,18,12,673,0.296500027,0.017752400334382187
9563,2017,3,28,12,235,0.0,0.0
4283,2019,1,26,12,344,0.0295,0.003455500685752053
7387,2012,8,26,12,159,0.0,0.0
5807,2021,1,23,12,431,0.761500001,0.07119345147867057
4293,2019,1,27,12,445,0.088,0.007968380632952667
5818,2021,1,25,12,142,0.085000008,0.02412004047766243
10892,2019,2,20,12,285,0.008,0.0011310779526838715
5626,2021,1,1,12,117,0.0,0.0
2868,2016,7,10,12,159,0.0,0.0
4321,2019,1,30,12,528,0.2315,0.017667068092613668
4302,2019,1,28,12,418,0.0075,0.000722990168618952
5811,2021,1,24,12,487,0.043500002,0.0035992144669180523
5633,2021,1,2,12,293,0.0,0.0
5617,2020,12,31,12,384,0.0,0.0
4249,2019,1,22,12,175,0.291500032,0.06711938494966091
4273,2019,1,25,12,289,0.063500002,0.008853669504070414
10871,2019,2,17,12,258,0.0,0.0
5782,2021,1,19,12,296,0.19250001,0.026205138261271566
10838,2019,2,11,12,455,0.281500012,0.02492954953770107
4254,2019,1,23,12,465,0.0,0.0
5833,2021,1,27,12,449,0.176500008,0.015839657932555172
9527,2017,3,25,12,132,0.0,0.0
5609,2020,12,30,12,242,0.0,0.0
8282,2013,12,9,12,474,0.898500025,0.07638132043712317
5646,2021,1,4,12,207,0.0,0.0
10848,2019,2,12,12,541,0.101500005,0.007559902746776519
4331,2019,1,31,12,254,0.00175,0.00027762063430171306
7336,2012,8,4,12,134,0.0,0.0
9539,2017,3,26,12,126,0.0,0.0
4264,2019,1,24,12,517,0.188500017,0.014691571758494186
5792,2021,1,20,12,521,0.448500037,0.03468743366942207
9551,2017,3,27,12,233,0.0,0.0
5825,2021,1,26,12,459,0.020500001,0.0017996523041701352
10731,2019,1,25,12,290,0.056500003,0.007850510215587797
3628,2018,2,6,12,509,0.031000001,0.0024540948021412622
4367,2019,2,10,12,490,0.0295,0.0024259025222422574
5861,2021,1,31,12,431,0.0,0.0
4029,2018,9,18,12,192,0.363000035,0.07618208390456545
7645,2013,1,31,12,592,0.958000064,0.06520655279817131
6944,2011,12,14,12,91,0.0,0.0
4148,2018,11,28,12,321,0.047000002,0.005899840272941936
8321,2013,12,23,12,466,0.038500004,0.003329064947760903
8778,2015,1,8,12,99,0.015453347,0.006289770107018854
3906,2018,6,14,12,45,0.000141772,0.00012694785361041911
4139,2018,11,27,12,496,0.273000002,0.02217830664145238
10713,2019,1,23,12,495,0.025000002,0.002035083600400762
10685,2019,1,16,12,226,0.47299999,0.08433349567919088
8734,2014,11,16,12,246,0.045464084,0.007446989618719388
5542,2020,12,12,12,66,0.026994746,0.016480968145997768
7704,2013,2,22,12,162,0.093531832,0.02326439893445954
4389,2019,2,12,12,464,0.010500001,0.0009118402736432385
10721,2019,1,24,12,518,0.259500027,0.02018622258428144
10706,2019,1,20,12,444,0.832500041,0.07555247634158303
4126,2018,11,25,12,15,0.0,0.0
