,Year,Month,Day,GHI,Energy,conversion_efficiency
995,2019,7,19,64,0.0,0.009502088949502536
7271,2019,11,19,121,0.0,0.04305371217555111
8254,2021,1,19,158,0.147666678,0.05077127977322454
1413,2011,6,19,91,0.193701401,0.045469535046767755
1851,2012,9,19,14,0.0,0.045469535046767755
1680,2012,5,19,161,0.156166673,0.045469535046767755
8432,2015,11,19,471,0.979555547,0.05567647995385754
4234,2013,2,19,76,0.0,0.04379674236818537
2332,2015,6,19,186,0.01240705,0.045469535046767755
1852,2012,9,19,80,0.0,0.045469535046767755
7053,2018,8,19,343,0.792555571,0.04305371217555111
1267,2021,5,19,6,0.0,0.009502088949502536
9404,2015,11,19,388,0.614611149,0.05883034848855613
715,2018,4,19,13,0.0,0.009502088949502536
1268,2021,5,19,15,0.0,0.009502088949502536
7876,2015,12,19,264,0.296388894,0.05077127977322454
2571,2017,6,19,187,0.400111109,0.045469535046767755
8253,2021,1,19,87,0.000166667,0.05077127977322454
3727,2021,8,19,151,0.085500002,0.045469535046767755
5747,2021,3,19,124,0.0,0.04379674236818537
6525,2014,1,19,136,0.000388889,0.04305371217555111
5748,2021,3,19,227,0.0,0.04379674236818537
7670,2012,1,19,92,0.182388902,0.05077127977322454
4577,2014,9,19,169,0.09244445,0.04379674236818537
4759,2016,10,19,65,0.010333334,0.04379674236818537
5304,2019,3,19,85,0.0,0.04379674236818537
5305,2019,3,19,205,0.0,0.04379674236818537
9114,2019,2,19,597,0.044166666,0.0667333442628106
4193,2012,11,19,7,0.0,0.04379674236818537
6585,2014,2,19,167,0.051722221,0.04305371217555111
2283,2014,8,19,124,0.078611121,0.045469535046767755
555,2013,7,19,12,0.0,0.009502088949502536
556,2013,7,19,63,0.0,0.009502088949502536
7330,2020,1,19,78,0.136204824,0.04305371217555111
589,2013,8,19,11,0.0,0.009502088949502536
3215,2019,9,19,11,0.0,0.045469535046767755
7034,2018,3,19,246,0.055649351,0.04305371217555111
7035,2018,3,19,325,0.421309859,0.04305371217555111
3458,2020,9,19,81,0.0,0.045469535046767755
3457,2020,9,19,16,0.0,0.045469535046767755
3214,2019,9,19,4,0.0,0.045469535046767755
8943,2021,3,19,791,1.616111279,0.06399710912875863
9115,2019,2,19,619,0.081111111,0.0667333442628106
4737,2016,9,19,161,0.093888894,0.04379674236818537
7207,2019,3,19,307,0.281277776,0.04305371217555111
7356,2020,2,19,68,0.107786395,0.04305371217555111
7554,2021,2,19,207,0.0,0.04305371217555111
6228,2012,12,19,11,0.0,0.04305371217555111
6928,2017,12,19,46,0.0,0.04305371217555111
5568,2020,8,19,264,0.558500051,0.04379674236818537
9844,2019,7,19,487,0.179222226,0.06037756670715741
235,2012,5,19,20,0.0,0.009502088949502536
236,2012,5,19,80,0.0,0.009502088949502536
2873,2018,8,19,136,0.01044487,0.045469535046767755
5483,2019,11,19,50,0.0,0.04379674236818537
5482,2019,11,19,5,0.0,0.04379674236818537
5912,2021,12,19,6,0.0,0.04379674236818537
7400,2020,10,19,88,0.089500003,0.04305371217555111
7399,2020,10,19,135,0.276555568,0.04305371217555111
4864,2017,9,19,240,0.115444452,0.04379674236818537
7386,2020,4,19,576,0.165000007,0.04305371217555111
7385,2020,4,19,479,0.0,0.04305371217555111
6462,2013,12,19,20,0.0,0.04305371217555111
6463,2013,12,19,29,0.0,0.04305371217555111
3109,2019,7,19,138,0.082000002,0.045469535046767755
3522,2021,3,19,38,0.0,0.045469535046767755
632,2017,5,19,6,0.0,0.009502088949502536
633,2017,5,19,11,0.0,0.009502088949502536
2047,2013,7,19,68,0.058858968,0.045469535046767755
6927,2017,12,19,29,0.0,0.04305371217555111
7357,2020,2,19,109,0.094999999,0.04305371217555111
9254,2017,11,19,430,0.88499999,0.06914516321811394
5926,2011,10,19,71,0.138666674,0.04305371217555111
5949,2011,11,19,35,0.0,0.04305371217555111
5659,2020,12,19,6,0.0,0.04379674236818537
7225,2019,5,19,279,0.584944487,0.04305371217555111
191,2011,8,19,13,0.0,0.009502088949502536
495,2013,6,19,36,0.0,0.009502088949502536
5248,2019,2,19,5,0.0,0.04379674236818537
5249,2019,2,19,35,0.0,0.04379674236818537
6641,2015,2,19,175,0.029181158,0.04305371217555111
4094,2012,9,19,169,0.047835827,0.04379674236818537
9737,2014,6,19,67,0.035,0.06037756670715741
6721,2016,2,19,249,0.288722247,0.04305371217555111
496,2013,6,19,102,0.0,0.009502088949502536
766,2018,5,19,80,0.18790397,0.009502088949502536
9954,2019,2,19,32,0.0045,0.025525041385564398
9955,2019,2,19,9,0.0,0.025525041385564398
3154,2019,8,19,74,0.0,0.045469535046767755
8088,2019,1,19,212,0.312333345,0.05077127977322454
8089,2019,1,19,272,0.491166681,0.05077127977322454
9960,2019,7,19,396,0.516777754,0.025525041385564398
9664,2019,2,19,204,0.249388903,0.0605530717000828
9665,2019,2,19,150,0.174277782,0.0605530717000828
3155,2019,8,19,156,0.0,0.045469535046767755
9843,2019,7,19,574,0.037055556,0.06037756670715741
3880,2011,10,19,16,0.0,0.04379674236818537
8564,2018,11,19,453,0.0,0.05567647995385754
4863,2017,9,19,151,0.17720744,0.04379674236818537
9490,2019,2,19,319,0.296888888,0.05883034848855613
1635,2012,4,19,68,0.0,0.045469535046767755
2160,2013,9,19,69,0.0,0.045469535046767755
1636,2012,4,19,104,0.001407399,0.045469535046767755
7624,2021,12,19,56,0.0,0.04305371217555111
5861,2021,10,19,96,0.226500005,0.04379674236818537
5860,2021,10,19,44,0.0,0.04379674236818537
2159,2013,9,19,4,0.0,0.045469535046767755
6956,2018,1,19,32,0.0,0.04305371217555111
3314,2020,5,19,111,0.020969719,0.045469535046767755
9670,2019,7,19,654,0.002833333,0.0605530717000828
3789,2021,10,19,5,0.0,0.045469535046767755
7515,2021,1,19,29,0.0,0.04305371217555111
9840,2019,2,19,50,0.011333334,0.06037756670715741
2779,2018,5,19,160,0.126100004,0.045469535046767755
4138,2012,10,19,40,0.0,0.04379674236818537
4139,2012,10,19,108,0.184893548,0.04379674236818537
358,2012,7,19,65,0.0,0.009502088949502536
9839,2019,2,19,88,0.121000007,0.06037756670715741
7625,2021,12,19,125,0.00638889,0.04305371217555111
1329,2021,6,19,25,0.0,0.009502088949502536
6957,2018,1,19,78,0.011500001,0.04305371217555111
9492,2019,7,19,790,0.0,0.05883034848855613
6631,2015,1,19,27,0.04780801,0.04305371217555111
9496,2020,1,19,265,0.448444486,0.05883034848855613
8128,2019,5,19,218,0.241333351,0.05077127977322454
9491,2019,7,19,843,0.0,0.05883034848855613
8129,2019,5,19,161,0.331222236,0.05077127977322454
4399,2013,10,19,36,0.0,0.04379674236818537
863,2019,4,19,16,0.0,0.009502088949502536
9669,2019,7,19,728,0.0,0.0605530717000828
9282,2018,11,19,412,0.531500041,0.06914516321811394
1330,2021,6,19,71,0.0,0.009502088949502536
6627,2014,12,19,73,0.028067818,0.04305371217555111
8122,2019,2,19,379,0.005277778,0.05077127977322454
8121,2019,2,19,296,0.006111111,0.05077127977322454
8563,2018,11,19,407,0.0,0.05567647995385754
4723,2016,8,19,243,0.0,0.04379674236818537
4724,2016,8,19,338,0.539000034,0.04379674236818537
3881,2011,10,19,28,0.0,0.04379674236818537
4400,2013,10,19,108,0.013444444,0.04379674236818537
1853,2012,9,20,13,0.0,0.045469535046767755
4802,2017,3,20,54,0.0,0.04379674236818537
6293,2013,1,20,49,0.0,0.04305371217555111
6292,2013,1,20,59,0.0,0.04305371217555111
2499,2017,4,20,40,0.069444448,0.045469535046767755
3882,2011,10,20,73,0.0,0.04379674236818537
10059,2019,5,20,11,0.0,0.014496483532303534
4803,2017,3,20,141,0.0,0.04379674236818537
4659,2015,9,20,270,0.068500005,0.04379674236818537
3883,2011,10,20,51,0.014611112,0.04379674236818537
3249,2019,10,20,12,0.0,0.045469535046767755
7227,2019,5,20,262,0.158555567,0.04305371217555111
7836,2015,1,20,64,0.124561571,0.05077127977322454
1709,2012,6,20,180,0.282277793,0.045469535046767755
3217,2019,9,20,36,0.0,0.045469535046767755
7693,2012,12,20,7,0.0,0.05077127977322454
7626,2021,12,20,45,0.0,0.04305371217555111
1638,2012,4,20,22,0.008972653,0.045469535046767755
1637,2012,4,20,36,0.0,0.045469535046767755
99,2011,6,20,10,0.0,0.009502088949502536
435,2013,5,20,14,0.0,0.009502088949502536
3790,2021,10,20,1,0.0,0.045469535046767755
2601,2017,7,20,90,0.029000001,0.045469535046767755
4401,2013,10,20,27,0.0,0.04379674236818537
6465,2013,12,20,30,0.0,0.04305371217555111
6464,2013,12,20,15,0.0,0.04305371217555111
4402,2013,10,20,68,0.009000001,0.04379674236818537
8701,2012,12,20,39,0.0,0.06399710912875863
5484,2019,11,20,1,0.0,0.04379674236818537
5485,2019,11,20,7,0.0,0.04379674236818537
3156,2019,8,20,6,0.0,0.045469535046767755
3804,2011,6,20,18,0.0,0.04379674236818537
3805,2011,6,20,29,0.0,0.04379674236818537
436,2013,5,20,83,0.0,0.009502088949502536
7627,2021,12,20,122,0.0,0.04305371217555111
5490,2019,12,20,3,0.0,0.04379674236818537
9753,2015,8,20,516,1.129500031,0.06037756670715741
6606,2014,9,20,141,0.265611112,0.04305371217555111
3728,2021,8,20,150,0.135777786,0.045469535046767755
4640,2015,8,20,269,0.434572011,0.04379674236818537
716,2018,4,20,17,0.0,0.009502088949502536
7661,2011,12,20,33,0.002,0.05077127977322454
7662,2011,12,20,28,0.0295,0.05077127977322454
7217,2019,4,20,484,0.514166713,0.04305371217555111
2287,2014,9,20,2,0.0,0.045469535046767755
2475,2017,3,20,18,0.0,0.045469535046767755
7671,2012,1,20,51,0.041277777,0.05077127977322454
558,2013,7,20,70,0.0,0.009502088949502536
557,2013,7,20,13,0.0,0.009502088949502536
6586,2014,2,20,34,0.0,0.04305371217555111
6527,2014,1,20,130,0.004166667,0.04305371217555111
6526,2014,1,20,56,0.0,0.04305371217555111
5430,2019,10,20,158,0.047166672,0.04379674236818537
5429,2019,10,20,74,0.0,0.04379674236818537
5024,2018,2,20,6,0.0,0.04379674236818537
5025,2018,2,20,41,0.0,0.04379674236818537
3216,2019,9,20,6,0.0,0.045469535046767755
7643,2011,6,20,247,0.252522051,0.05077127977322454
7692,2012,12,20,67,0.0,0.05077127977322454
9754,2015,9,20,356,0.023833334,0.06037756670715741
5492,2020,2,20,83,0.188627288,0.04379674236818537
1740,2012,7,20,141,0.0,0.045469535046767755
6642,2015,2,20,138,0.070196085,0.04305371217555111
1791,2012,8,20,75,0.0,0.045469535046767755
1792,2012,8,20,163,0.067460924,0.045469535046767755
158,2011,7,20,7,0.0,0.009502088949502536
159,2011,7,20,43,0.0,0.009502088949502536
3398,2020,8,20,161,0.082166672,0.045469535046767755
6346,2013,2,20,172,0.068975173,0.04305371217555111
1331,2021,6,20,7,0.0,0.009502088949502536
1332,2021,6,20,12,0.0,0.009502088949502536
9716,2013,11,20,2,0.0,0.06037756670715741
9715,2013,11,20,28,0.064500004,0.06037756670715741
5090,2018,4,20,277,0.015699999,0.04379674236818537
5091,2018,4,20,380,0.078022227,0.04379674236818537
6705,2015,12,20,38,0.03527778,0.04305371217555111
7808,2014,2,20,197,0.172333345,0.05077127977322454
7809,2014,2,20,36,0.072222225,0.05077127977322454
6709,2016,1,20,135,0.004277778,0.04305371217555111
4595,2014,10,20,159,0.043500002,0.04379674236818537
7556,2021,2,20,187,0.0,0.04305371217555111
7555,2021,2,20,160,0.0,0.04305371217555111
1585,2012,3,20,30,0.0,0.045469535046767755
4964,2017,11,20,49,0.0,0.04379674236818537
3397,2020,8,20,75,0.0,0.045469535046767755
5517,2020,3,20,118,0.0,0.04379674236818537
5516,2020,3,20,123,0.0,0.04379674236818537
7576,2021,3,20,334,0.043333337,0.04305371217555111
1145,2020,7,20,7,0.0,0.009502088949502536
7743,2013,12,20,10,0.0,0.05077127977322454
7744,2013,12,20,36,0.002,0.05077127977322454
1146,2020,7,20,43,0.0,0.009502088949502536
4984,2018,1,20,3,0.0,0.04379674236818537
7226,2019,5,20,267,0.376666695,0.04305371217555111
3687,2021,7,20,127,0.071000002,0.045469535046767755
8700,2012,12,20,36,0.0,0.06399710912875863
9083,2018,9,20,754,0.681111157,0.0667333442628106
6413,2013,11,20,30,0.0,0.04305371217555111
3110,2019,7,20,137,0.0005,0.045469535046767755
7185,2019,2,20,110,0.0,0.04305371217555111
8685,2021,2,20,519,1.236000061,0.05567647995385754
8758,2015,9,20,789,1.772611141,0.06399710912875863
98,2011,6,20,7,0.0,0.009502088949502536
6665,2015,9,20,365,0.345500022,0.04305371217555111
4356,2013,9,20,111,0.012833334,0.04379674236818537
1065,2020,5,20,83,0.188728586,0.009502088949502536
3834,2011,9,20,163,0.102499999,0.04379674236818537
7583,2021,5,20,317,0.439166695,0.04305371217555111
7577,2021,3,20,435,0.307888895,0.04305371217555111
1046,2019,8,20,2,0.0,0.009502088949502536
7184,2019,2,20,89,0.0,0.04305371217555111
1854,2012,9,20,49,0.0,0.045469535046767755
9398,2014,2,20,272,0.619071424,0.05883034848855613
3627,2021,5,20,71,0.0,0.045469535046767755
4059,2012,4,20,274,0.458001971,0.04379674236818537
2378,2015,8,20,170,0.355517536,0.045469535046767755
392,2012,8,20,13,0.0,0.009502088949502536
8499,2017,11,20,402,0.540000021,0.05567647995385754
4720,2016,7,20,299,0.22577779,0.04379674236818537
4721,2016,7,20,296,0.700000048,0.04379674236818537
5951,2011,11,20,44,0.0,0.04305371217555111
5660,2020,12,20,6,0.0,0.04379674236818537
8500,2017,11,20,449,0.798500061,0.05567647995385754
2780,2018,5,20,38,0.054200001,0.045469535046767755
4095,2012,9,20,100,0.053612657,0.04379674236818537
5250,2019,2,20,10,0.0,0.04379674236818537
4058,2012,4,20,175,0.260669678,0.04379674236818537
2019,2013,6,20,180,0.37500459,0.045469535046767755
9957,2019,5,20,122,0.001333333,0.025525041385564398
4865,2017,9,20,103,0.064999998,0.04379674236818537
497,2013,6,20,35,0.0,0.009502088949502536
498,2013,6,20,100,0.0,0.009502088949502536
5921,2011,6,20,47,0.027869958,0.04305371217555111
6929,2017,12,20,51,0.0,0.04305371217555111
8962,2012,12,20,68,0.016874826,0.0667333442628106
237,2012,5,20,11,0.0,0.009502088949502536
6930,2017,12,20,120,0.006000001,0.04305371217555111
5913,2021,12,20,6,0.0,0.04379674236818537
238,2012,5,20,40,0.0,0.009502088949502536
3523,2021,3,20,40,0.0,0.045469535046767755
5251,2019,2,20,53,0.0,0.04379674236818537
2048,2013,7,20,150,0.071338691,0.045469535046767755
8297,2021,2,20,266,0.297500014,0.05077127977322454
8843,2018,9,20,746,0.734444439,0.06399710912875863
8604,2019,2,20,356,0.065277778,0.05567647995385754
2542,2017,5,20,26,0.0,0.045469535046767755
4033,2012,3,20,100,0.0,0.04379674236818537
2389,2016,4,20,45,0.020333335,0.045469535046767755
5637,2020,10,20,36,0.0,0.04379674236818537
914,2019,5,20,89,0.0,0.009502088949502536
913,2019,5,20,19,0.0,0.009502088949502536
5638,2020,10,20,66,0.0,0.04379674236818537
2734,2018,4,20,84,0.0,0.045469535046767755
8044,2018,4,20,657,0.324533343,0.05077127977322454
8045,2018,4,20,704,1.033400059,0.05077127977322454
6885,2017,11,20,123,0.0,0.04305371217555111
8298,2021,2,20,443,0.743000031,0.05077127977322454
7093,2018,11,20,129,0.156760409,0.04305371217555111
3278,2020,4,20,114,0.104166664,0.045469535046767755
1217,2021,4,20,6,0.0,0.009502088949502536
6005,2011,12,20,20,0.0,0.04305371217555111
6004,2011,12,20,20,0.0,0.04305371217555111
300,2012,6,20,99,0.0,0.009502088949502536
299,2012,6,20,35,0.0,0.009502088949502536
2735,2018,4,20,176,0.0,0.045469535046767755
1486,2011,8,20,88,0.0,0.045469535046767755
1485,2011,8,20,35,0.0,0.045469535046767755
1988,2013,5,20,166,0.013783366,0.045469535046767755
8303,2021,3,20,530,1.215277791,0.05077127977322454
8842,2018,9,20,724,0.0,0.06399710912875863
6886,2017,11,20,202,0.060000002,0.04305371217555111
3017,2019,4,20,86,0.0,0.045469535046767755
8963,2012,12,20,98,0.07145004,0.0667333442628106
8124,2019,2,20,177,0.029444445,0.05077127977322454
1391,2021,7,20,8,0.0,0.009502088949502536
7015,2018,2,20,61,0.0,0.04305371217555111
5785,2021,5,20,164,0.359277785,0.04379674236818537
5784,2021,5,20,77,0.146277785,0.04379674236818537
1392,2021,7,20,51,0.0,0.009502088949502536
3460,2020,9,20,56,0.0,0.045469535046767755
2932,2018,10,20,12,0.0,0.045469535046767755
4455,2013,11,20,12,0.0,0.04379674236818537
4194,2012,11,20,14,0.0,0.04379674236818537
5306,2019,3,20,98,0.0,0.04379674236818537
3459,2020,9,20,8,0.0,0.045469535046767755
1270,2021,5,20,22,0.0,0.009502088949502536
9187,2012,12,20,123,0.192779809,0.06914516321811394
1415,2011,6,20,29,0.0,0.045469535046767755
7044,2018,4,20,482,0.478888899,0.04305371217555111
5750,2021,3,20,229,0.0,0.04379674236818537
5749,2021,3,20,128,0.0,0.04379674236818537
1269,2021,5,20,6,0.0,0.009502088949502536
7045,2018,4,20,577,0.051733337,0.04305371217555111
4235,2013,2,20,81,0.0,0.04379674236818537
4738,2016,9,20,169,0.045000002,0.04379674236818537
360,2012,7,20,64,0.0,0.009502088949502536
9402,2015,9,20,609,1.16900003,0.05883034848855613
9401,2015,8,20,818,2.000699997,0.05883034848855613
2572,2017,6,20,185,0.386222243,0.045469535046767755
660,2017,6,20,70,0.114600964,0.009502088949502536
1414,2011,6,20,27,0.0,0.045469535046767755
8123,2019,2,20,118,0.001055556,0.05077127977322454
2100,2013,8,20,138,0.048876844,0.045469535046767755
9186,2012,12,20,142,0.06239913,0.06914516321811394
864,2019,4,20,17,0.0,0.009502088949502536
8130,2019,5,20,343,0.580444455,0.05077127977322454
2162,2013,9,20,39,0.0,0.045469535046767755
2161,2013,9,20,5,0.0,0.045469535046767755
6958,2018,1,20,36,0.0,0.04305371217555111
6959,2018,1,20,110,0.148722246,0.04305371217555111
7377,2020,3,20,58,0.029000001,0.04305371217555111
5863,2021,10,20,72,0.0955,0.04379674236818537
5862,2021,10,20,16,0.0,0.04379674236818537
3315,2020,5,20,137,0.003666667,0.045469535046767755
3316,2020,5,20,97,0.214222237,0.045469535046767755
8552,2018,4,20,760,1.713659406,0.05567647995385754
8186,2020,1,20,127,0.0,0.05077127977322454
5340,2019,4,20,383,0.721833348,0.04379674236818537
4141,2012,10,20,38,0.00136161,0.04379674236818537
7358,2020,2,20,176,0.009651878,0.04305371217555111
5339,2019,4,20,280,0.010500001,0.04379674236818537
3503,2020,10,20,3,0.0,0.045469535046767755
2958,2019,3,20,26,0.0,0.045469535046767755
1442,2011,7,20,139,0.005202024,0.045469535046767755
5820,2021,9,20,152,0.100000001,0.04379674236818537
5691,2021,1,20,7,0.0,0.04379674236818537
4497,2014,2,20,19,0.0,0.04379674236818537
5695,2021,2,20,13,0.0,0.04379674236818537
2099,2013,8,20,61,0.0,0.045469535046767755
5696,2021,2,20,80,0.0,0.04379674236818537
4140,2012,10,20,14,0.0,0.04379674236818537
7094,2018,11,20,208,0.327166677,0.04305371217555111
5210,2019,1,20,3,0.0,0.04379674236818537
7969,2017,11,20,344,0.234500006,0.05077127977322454
3083,2019,6,20,192,0.419444442,0.045469535046767755
1547,2011,9,20,13,0.0,0.045469535046767755
1548,2011,9,20,76,0.0,0.045469535046767755
56,2021,6,20,1,0.0,0.0
4912,2017,10,20,115,0.093055561,0.04379674236818537
6818,2017,3,20,226,0.490944475,0.04305371217555111
4911,2017,10,20,44,0.0,0.04379674236818537
8321,2021,12,20,191,0.075888894,0.05077127977322454
6120,2012,2,20,110,0.018409463,0.04305371217555111
590,2013,8,20,8,0.0,0.009502088949502536
5368,2019,8,20,12,0.021722224,0.04379674236818537
5174,2018,10,20,77,0.0,0.04379674236818537
5175,2018,10,20,164,0.10400001,0.04379674236818537
3979,2012,2,20,48,0.0,0.04379674236818537
1192,2020,8,20,14,0.0,0.009502088949502536
192,2011,8,20,3,0.0,0.009502088949502536
3584,2021,4,20,45,0.0,0.045469535046767755
7273,2019,11,20,24,0.0,0.04305371217555111
5131,2018,9,20,66,0.107176542,0.04379674236818537
8339,2012,12,20,29,0.0,0.05567647995385754
359,2012,7,20,12,0.0,0.009502088949502536
2216,2014,5,20,155,0.089166671,0.045469535046767755
8340,2012,12,20,65,0.004246384,0.05567647995385754
4689,2016,3,20,217,0.239000008,0.04379674236818537
7131,2019,1,20,27,0.0,0.04305371217555111
6182,2012,11,20,30,0.0,0.04305371217555111
4290,2013,3,20,234,0.390212536,0.04379674236818537
7132,2019,1,20,56,0.0,0.04305371217555111
4289,2013,3,20,130,0.0,0.04379674236818537
197,2012,4,20,6,0.0,0.009502088949502536
6793,2016,11,20,203,0.384055555,0.04305371217555111
3259,2020,3,20,40,0.0,0.045469535046767755
5590,2020,9,20,134,0.098500006,0.04379674236818537
6154,2012,10,20,133,0.237522259,0.04305371217555111
2312,2015,5,20,59,0.129603058,0.045469535046767755
3937,2011,11,20,25,0.0,0.04379674236818537
1889,2013,3,20,41,0.0,0.045469535046767755
3062,2019,5,20,160,0.294166684,0.045469535046767755
10027,2019,5,20,33,0.0,0.04651178343067734
2874,2018,8,20,31,0.025166668,0.045469535046767755
10026,2019,5,20,48,0.0,0.04651178343067734
10016,2017,7,20,154,0.0,0.04651178343067734
4679,2015,10,20,83,0.08883334,0.04379674236818537
3583,2021,4,20,33,0.0,0.045469535046767755
3626,2021,5,20,38,0.0,0.045469535046767755
1942,2013,4,20,184,0.118021749,0.045469535046767755
6066,2012,1,20,20,0.0,0.04305371217555111
7455,2020,12,20,54,0.0,0.04305371217555111
7518,2021,1,20,142,0.001666667,0.04305371217555111
7306,2019,12,20,29,0.0,0.04305371217555111
6761,2016,7,20,478,1.020500064,0.04305371217555111
7307,2019,12,20,77,0.071000002,0.04305371217555111
5384,2019,9,20,90,0.142611116,0.04379674236818537
8363,2013,12,20,42,0.092000008,0.05567647995385754
9226,2015,9,20,725,0.586000025,0.06914516321811394
7517,2021,1,20,64,0.0,0.04305371217555111
7428,2020,11,20,60,0.0,0.04305371217555111
5558,2020,5,20,116,0.267888904,0.04379674236818537
1941,2013,4,20,89,0.0,0.045469535046767755
3352,2020,7,20,116,0.0,0.045469535046767755
996,2019,7,20,12,0.0,0.009502088949502536
940,2019,6,20,83,0.025412463,0.009502088949502536
2194,2014,4,20,148,0.182111114,0.045469535046767755
6231,2012,12,20,21,0.0,0.04305371217555111
3018,2019,4,20,178,0.0,0.045469535046767755
6067,2012,1,20,48,0.0,0.04305371217555111
396,2013,4,20,18,0.0,0.009502088949502536
9014,2015,9,20,786,0.035388891,0.0667333442628106
5367,2019,8,20,9,0.0,0.04379674236818537
997,2019,7,20,63,0.0,0.009502088949502536
7456,2020,12,20,122,0.0,0.04305371217555111
9013,2015,9,20,796,0.705111146,0.0667333442628106
6230,2012,12,20,12,0.0,0.04305371217555111
9576,2015,8,20,688,0.849250019,0.0605530717000828
4534,2014,3,20,214,0.483500034,0.04379674236818537
7629,2021,12,21,120,0.032000002,0.04305371217555111
7520,2021,1,21,143,0.0,0.04305371217555111
4739,2016,9,21,104,0.062111113,0.04379674236818537
7067,2018,10,21,250,0.450555563,0.04305371217555111
7134,2019,1,21,72,0.0,0.04305371217555111
7133,2019,1,21,33,0.0,0.04305371217555111
3250,2019,10,21,3,0.0,0.045469535046767755
1443,2011,7,21,129,0.054033201,0.045469535046767755
6754,2016,4,21,451,0.376416683,0.04305371217555111
1640,2012,4,21,180,0.145502701,0.045469535046767755
3504,2020,10,21,7,0.0,0.045469535046767755
6753,2016,4,21,342,0.264933854,0.04305371217555111
7628,2021,12,21,52,0.0,0.04305371217555111
7519,2021,1,21,64,0.0,0.04305371217555111
500,2013,6,21,62,0.0,0.009502088949502536
4680,2015,10,21,120,0.075500004,0.04379674236818537
7331,2020,1,21,145,0.017242294,0.04305371217555111
1271,2021,5,21,5,0.0,0.009502088949502536
1272,2021,5,21,18,0.0,0.009502088949502536
4760,2016,10,21,156,0.045666669,0.04379674236818537
2500,2017,4,21,120,0.0,0.045469535046767755
6587,2014,2,21,180,0.021666666,0.04305371217555111
4839,2017,4,21,210,0.0,0.04379674236818537
4840,2017,4,21,329,0.055,0.04379674236818537
1393,2021,7,21,7,0.0,0.009502088949502536
7274,2019,11,21,17,0.0,0.04305371217555111
2476,2017,3,21,9,0.0,0.045469535046767755
3629,2021,5,21,117,0.154611126,0.045469535046767755
7275,2019,11,21,114,0.133000001,0.04305371217555111
3461,2020,9,21,6,0.0,0.045469535046767755
3462,2020,9,21,51,0.0,0.045469535046767755
7017,2018,2,21,115,0.001944444,0.04305371217555111
7063,2018,9,21,122,0.188044816,0.04305371217555111
7062,2018,9,21,130,0.188044816,0.04305371217555111
1549,2011,9,21,78,0.0,0.045469535046767755
7016,2018,2,21,73,0.0,0.04305371217555111
2573,2017,6,21,181,0.274833351,0.045469535046767755
4660,2015,9,21,164,0.071666673,0.04379674236818537
559,2013,7,21,5,0.0,0.009502088949502536
560,2013,7,21,40,0.0,0.009502088949502536
1394,2021,7,21,47,0.0,0.009502088949502536
3658,2021,6,21,186,0.208500013,0.045469535046767755
1639,2012,4,21,89,0.0,0.045469535046767755
8845,2018,9,21,589,0.188044816,0.06399710912875863
3399,2020,8,21,74,0.0,0.045469535046767755
7458,2020,12,21,124,0.0,0.04305371217555111
8844,2018,9,21,466,0.188044816,0.06399710912875863
438,2013,5,21,49,0.0,0.009502088949502536
7457,2020,12,21,55,0.0,0.04305371217555111
6692,2015,11,21,26,0.004666667,0.04305371217555111
3688,2021,7,21,116,0.051000003,0.045469535046767755
8841,2018,7,21,776,0.530000031,0.06399710912875863
3353,2020,7,21,27,0.0,0.045469535046767755
7186,2019,2,21,173,0.002888889,0.04305371217555111
1487,2011,8,21,71,0.0,0.045469535046767755
1488,2011,8,21,155,0.032000002,0.045469535046767755
1218,2021,4,21,21,0.0,0.009502088949502536
3628,2021,5,21,59,0.0,0.045469535046767755
1147,2020,7,21,4,0.0,0.009502088949502536
1148,2020,7,21,19,0.0,0.009502088949502536
7584,2021,5,21,324,0.592500031,0.04305371217555111
7308,2019,12,21,118,0.057833336,0.04305371217555111
2543,2017,5,21,84,0.0,0.045469535046767755
2544,2017,5,21,164,0.0,0.045469535046767755
7429,2020,11,21,58,0.004498503,0.04305371217555111
9856,2020,10,21,28,0.006055556,0.06037756670715741
3400,2020,8,21,159,0.06305556,0.045469535046767755
9855,2020,10,21,50,0.000555556,0.06037756670715741
4706,2016,4,21,135,0.198731378,0.04379674236818537
6887,2017,11,21,42,0.007555556,0.04305371217555111
3279,2020,4,21,97,0.188695952,0.045469535046767755
3280,2020,4,21,192,0.138000011,0.045469535046767755
6842,2017,4,21,413,0.156000003,0.04305371217555111
437,2013,5,21,15,0.0,0.009502088949502536
4707,2016,4,21,253,0.274325579,0.04379674236818537
7359,2020,2,21,176,0.020833336,0.04305371217555111
6643,2015,2,21,29,0.006621813,0.04305371217555111
4965,2017,11,21,12,0.0,0.04379674236818537
4690,2016,3,21,226,0.105166666,0.04379674236818537
499,2013,6,21,24,0.0,0.009502088949502536
7360,2020,2,21,272,0.404333353,0.04305371217555111
9966,2020,10,21,9,0.0,0.025525041385564398
3318,2020,5,21,26,0.035388891,0.045469535046767755
3317,2020,5,21,114,0.052424926,0.045469535046767755
6794,2016,11,21,199,0.29883334,0.04305371217555111
6960,2018,1,21,16,0.0,0.04305371217555111
4725,2016,8,21,262,0.542000055,0.04379674236818537
4804,2017,3,21,44,0.0,0.04379674236818537
7378,2020,3,21,183,0.036500003,0.04305371217555111
7379,2020,3,21,282,0.340166688,0.04305371217555111
7095,2018,11,21,118,0.033117421,0.04305371217555111
