,Year,Month,Day,GHI,Energy,conversion_efficiency
8714,2021,11,16,62,0.0,0.021076165549330592
9189,2015,11,16,181,0.038000003,0.025337925396366326
7433,2014,1,16,38,0.0,0.021076165549330592
390,2012,7,16,69,0.0,0.006189134347155545
389,2012,7,16,15,0.0,0.006189134347155545
6934,2012,2,16,139,0.0,0.021076165549330592
5869,2018,10,16,175,0.0,0.026988235229409144
6935,2012,2,16,229,0.472000003,0.021076165549330592
4840,2013,9,16,61,0.020500001,0.026988235229409144
7432,2014,1,16,21,0.0,0.021076165549330592
2932,2017,10,16,16,0.0,0.02538197271449368
10733,2021,1,16,180,0.0,0.02129186638497918
9270,2016,12,16,53,0.0,0.025337925396366326
4895,2013,10,16,33,0.0,0.026988235229409144
11656,2014,11,16,252,0.283000022,0.019930263951486813
7998,2017,12,16,126,0.0,0.021076165549330592
10884,2014,2,16,671,0.556500077,0.02148469161396403
7997,2017,12,16,57,0.0,0.021076165549330592
10885,2014,2,16,379,0.606000066,0.02148469161396403
4952,2013,11,16,12,0.0,0.026988235229409144
2881,2017,8,16,71,0.0,0.02538197271449368
5824,2018,9,16,176,0.021000002,0.026988235229409144
2882,2017,8,16,150,0.0,0.02538197271449368
6873,2012,1,16,20,0.0,0.021076165549330592
426,2012,8,16,5,0.0,0.006189134347155545
2778,2017,6,16,102,0.111500002,0.02538197271449368
11630,2013,12,16,271,0.414000034,0.019930263951486813
10890,2014,11,16,218,0.091266945,0.02148469161396403
10891,2014,11,16,246,0.045464084,0.02148469161396403
1482,2011,9,16,3,0.0,0.02538197271449368
1483,2011,9,16,19,0.0,0.02538197271449368
6985,2012,8,16,335,0.375413597,0.021076165549330592
7028,2012,11,16,220,0.435887367,0.021076165549330592
268,2012,5,16,79,0.0,0.006189134347155545
188,2011,7,16,5,0.0,0.006189134347155545
8262,2019,2,16,154,0.0,0.021076165549330592
1070,2020,7,16,76,0.0,0.006189134347155545
3212,2018,10,16,18,0.0,0.02538197271449368
7210,2013,2,16,243,0.326193631,0.021076165549330592
4211,2011,9,16,17,0.0,0.026988235229409144
965,2019,8,16,10,0.0,0.006189134347155545
6217,2020,3,16,127,0.161706537,0.026988235229409144
4212,2011,9,16,191,0.157499999,0.026988235229409144
1069,2020,7,16,16,0.0,0.006189134347155545
9085,2014,2,16,431,0.0,0.025337925396366326
1572,2012,4,16,10,0.0,0.02538197271449368
1573,2012,4,16,49,0.0,0.02538197271449368
189,2011,7,16,26,0.0,0.006189134347155545
10406,2013,12,16,228,0.373500019,0.02129186638497918
624,2013,8,16,18,0.0,0.006189134347155545
1110,2020,8,16,12,0.0,0.006189134347155545
12247,2021,1,16,62,0.0,0.01986755472438175
5334,2016,4,16,246,0.48150003,0.026988235229409144
8263,2019,2,16,250,0.257499993,0.021076165549330592
1226,2021,6,16,111,0.0,0.006189134347155545
10441,2014,2,16,651,0.307000011,0.02129186638497918
10440,2014,2,16,258,0.205000013,0.02129186638497918
829,2019,4,16,8,0.0,0.006189134347155545
1289,2011,5,16,177,0.013893438,0.02538197271449368
4525,2012,9,16,129,0.053255141,0.026988235229409144
4266,2011,10,16,71,0.0,0.026988235229409144
4265,2011,10,16,11,0.0,0.026988235229409144
7209,2013,2,16,150,8.66e-05,0.021076165549330592
12300,2021,2,16,421,0.017000001,0.01986755472438175
12301,2021,2,16,352,0.00575,0.01986755472438175
7027,2012,11,16,140,0.00098707,0.021076165549330592
8162,2018,11,16,127,0.019000001,0.021076165549330592
12350,2013,11,16,47,0.014,0.01465009186851987
6719,2011,10,16,55,0.0589104,0.021076165549330592
12425,2017,1,16,117,0.163500011,0.01465009186851987
4115,2021,9,16,87,0.162236616,0.02538197271449368
1421,2011,8,16,83,0.0,0.02538197271449368
10332,2021,2,16,463,0.0,0.01939967356210773
10331,2021,2,16,445,0.0,0.01939967356210773
1290,2011,5,16,276,0.178754613,0.02538197271449368
12421,2016,12,16,23,0.0185,0.01465009186851987
4093,2021,8,16,176,0.015000001,0.02538197271449368
5397,2016,9,16,41,0.0,0.026988235229409144
129,2011,6,16,111,0.0,0.006189134347155545
128,2011,6,16,40,0.0,0.006189134347155545
6315,2020,9,16,155,0.008,0.026988235229409144
7494,2014,2,16,80,0.0,0.021076165549330592
12501,2019,1,16,26,0.027000001,0.01465009186851987
4092,2021,8,16,88,0.162206665,0.02538197271449368
12246,2021,1,16,166,0.0,0.01986755472438175
12402,2015,11,16,19,0.025500001,0.01465009186851987
4145,2021,10,16,17,0.0,0.02538197271449368
2429,2015,6,16,295,0.360051572,0.02538197271449368
2428,2015,6,16,201,0.093916461,0.02538197271449368
11210,2021,2,16,544,0.002125,0.02148469161396403
7805,2016,11,16,133,0.0,0.021076165549330592
11209,2021,2,16,525,0.010500001,0.02148469161396403
12354,2013,12,16,63,0.0075,0.01465009186851987
2658,2016,8,16,158,0.0135,0.02538197271449368
8404,2020,1,16,136,0.0,0.021076165549330592
8161,2018,11,16,137,0.134364456,0.021076165549330592
8894,2012,12,16,29,0.0,0.025337925396366326
5364,2016,8,16,250,0.476000011,0.026988235229409144
6718,2011,10,16,159,0.049501896,0.021076165549330592
9084,2014,2,16,345,0.0,0.025337925396366326
12385,2014,11,16,97,0.126430839,0.01465009186851987
6254,2020,4,16,267,0.471500039,0.026988235229409144
5610,2017,10,16,85,0.0,0.026988235229409144
1225,2021,6,16,42,0.0,0.006189134347155545
3155,2018,8,16,146,0.009500001,0.02538197271449368
6134,2019,10,16,176,0.0,0.026988235229409144
1715,2012,7,16,235,0.0,0.02538197271449368
12211,2020,12,16,139,0.184500009,0.01986755472438175
12210,2020,12,16,213,0.461000025,0.01986755472438175
9586,2019,12,16,160,0.078500003,0.025337925396366326
4365,2012,2,16,54,0.0,0.026988235229409144
7370,2013,12,16,57,0.0,0.021076165549330592
7371,2013,12,16,126,0.0,0.021076165549330592
6811,2011,12,16,137,0.0,0.021076165549330592
11262,2013,12,16,242,0.477000028,0.021247993170063293
1832,2012,9,16,18,0.0,0.02538197271449368
8074,2018,2,16,146,0.0,0.021076165549330592
1833,2012,9,16,60,0.0,0.02538197271449368
6089,2019,9,16,180,0.011500001,0.026988235229409144
8075,2018,2,16,260,0.056500003,0.021076165549330592
8552,2020,12,16,33,0.0,0.021076165549330592
2732,2017,5,16,101,0.0,0.02538197271449368
9880,2013,12,16,176,0.044500001,0.01939967356210773
8553,2020,12,16,126,0.0,0.021076165549330592
7148,2013,1,16,125,0.0,0.021076165549330592
4417,2012,3,16,170,0.037584957,0.026988235229409144
10448,2014,11,16,236,0.100323856,0.02129186638497918
1714,2012,7,16,147,0.0,0.02538197271449368
8850,2012,1,16,86,0.056000002,0.025337925396366326
756,2018,5,16,77,0.0,0.006189134347155545
2245,2014,5,16,6,0.0,0.02538197271449368
755,2018,5,16,18,0.0,0.006189134347155545
4416,2012,3,16,85,0.0,0.026988235229409144
9126,2014,12,16,34,0.058675393,0.025337925396366326
267,2012,5,16,18,0.0,0.006189134347155545
5291,2015,10,16,184,0.0,0.026988235229409144
10449,2014,11,16,250,0.075313851,0.02129186638497918
3174,2018,9,16,88,0.134315327,0.02538197271449368
5611,2017,10,16,174,0.0,0.026988235229409144
9585,2019,12,16,132,0.0,0.025337925396366326
4323,2011,11,16,64,0.0,0.026988235229409144
12057,2016,12,16,38,0.072999999,0.01986755472438175
9727,2021,1,16,82,0.0,0.025337925396366326
226,2011,8,16,19,0.0,0.006189134347155545
1422,2011,8,16,122,0.021500001,0.02538197271449368
4494,2012,8,16,52,0.0,0.026988235229409144
4481,2012,7,16,422,0.0,0.026988235229409144
9104,2014,11,16,156,0.003012602,0.025337925396366326
4480,2012,7,16,328,0.0,0.026988235229409144
5301,2016,3,16,203,0.0055,0.026988235229409144
9105,2014,11,16,225,0.00730327,0.025337925396366326
4461,2012,4,16,139,0.010016017,0.026988235229409144
630,2016,6,16,110,0.0,0.006189134347155545
2246,2014,5,16,21,0.028500002,0.02538197271449368
3111,2018,7,16,149,0.0,0.02538197271449368
4493,2012,8,16,27,0.0,0.026988235229409144
2182,2013,9,17,5,0.0,0.02538197271449368
2183,2013,9,17,21,0.0,0.02538197271449368
9882,2013,12,17,341,0.125500008,0.01939967356210773
9537,2019,2,17,135,0.0,0.025337925396366326
9883,2013,12,17,391,0.305999994,0.01939967356210773
7087,2012,12,17,21,0.0,0.021076165549330592
8076,2018,2,17,110,0.0,0.021076165549330592
2216,2013,10,17,3,0.0,0.02538197271449368
6755,2011,11,17,144,0.0,0.021076165549330592
9796,2021,12,17,202,0.372000009,0.025337925396366326
1717,2012,7,17,231,0.397356689,0.02538197271449368
2064,2013,7,17,227,0.314129561,0.02538197271449368
9865,2013,4,17,64,0.0,0.01939967356210773
1716,2012,7,17,144,0.008675778,0.02538197271449368
6813,2011,12,17,31,0.0,0.021076165549330592
2121,2013,8,17,162,0.02371004,0.02538197271449368
9545,2019,3,17,500,0.895000041,0.025337925396366326
9864,2013,4,17,37,0.0,0.01939967356210773
1025,2020,6,17,41,0.0,0.006189134347155545
9587,2019,12,17,101,0.017000001,0.025337925396366326
2247,2014,5,17,173,0.0055,0.02538197271449368
6664,2021,11,17,3,0.0,0.026988235229409144
6665,2021,11,17,31,0.0,0.026988235229409144
6936,2012,2,17,43,0.0,0.021076165549330592
7030,2012,11,17,210,0.369000018,0.021076165549330592
7029,2012,11,17,131,0.0,0.021076165549330592
8107,2018,3,17,34,0.005186441,0.021076165549330592
9874,2013,11,17,279,0.479000032,0.01939967356210773
6812,2011,12,17,55,0.0,0.021076165549330592
9646,2020,2,17,167,0.206500009,0.025337925396366326
9647,2020,2,17,269,0.325000018,0.025337925396366326
7088,2012,12,17,37,0.0,0.021076165549330592
9931,2014,2,17,17,0.0,0.01939967356210773
9932,2014,2,17,74,0.0,0.01939967356210773
2248,2014,5,17,271,0.40200001,0.02538197271449368
7212,2013,2,17,181,0.4005,0.021076165549330592
9651,2020,4,17,244,0.0025,0.025337925396366326
1111,2020,8,17,16,0.0,0.006189134347155545
9683,2020,12,17,97,0.0,0.025337925396366326
1072,2020,7,17,71,0.0,0.006189134347155545
9762,2021,2,17,250,0.0,0.025337925396366326
9684,2020,12,17,146,0.0045,0.025337925396366326
2063,2013,7,17,141,0.0,0.02538197271449368
6875,2012,1,17,117,0.0,0.021076165549330592
9652,2020,4,17,301,0.000833333,0.025337925396366326
6874,2012,1,17,17,0.0,0.021076165549330592
1071,2020,7,17,14,0.0,0.006189134347155545
6697,2021,12,17,7,0.0,0.026988235229409144
7211,2013,2,17,93,0.0,0.021076165549330592
966,2019,8,17,5,0.0,0.006189134347155545
9763,2021,2,17,320,0.0,0.025337925396366326
7150,2013,1,17,133,0.0,0.021076165549330592
1026,2020,6,17,108,0.0,0.006189134347155545
2120,2013,8,17,78,0.0,0.02538197271449368
8265,2019,2,17,166,0.0,0.021076165549330592
927,2019,7,17,14,0.0,0.006189134347155545
4582,2012,10,17,23,0.0,0.026988235229409144
4583,2012,10,17,47,0.00760321,0.026988235229409144
8355,2019,11,17,29,0.0,0.021076165549330592
9155,2015,1,17,103,0.028194143,0.025337925396366326
7702,2016,1,17,143,0.0,0.021076165549330592
11943,2021,2,17,405,0.00925,0.019930263951486813
11942,2021,2,17,475,0.004,0.019930263951486813
3029,2018,5,17,97,0.0151,0.02538197271449368
4639,2012,11,17,56,0.0,0.026988235229409144
11887,2021,1,17,356,0.098000005,0.019930263951486813
11886,2021,1,17,412,0.046500001,0.019930263951486813
12013,2014,2,17,134,0.0,0.01986755472438175
4680,2013,2,17,65,0.0,0.026988235229409144
332,2012,6,17,112,0.0,0.006189134347155545
1484,2011,9,17,17,0.0,0.02538197271449368
11849,2020,12,17,120,0.049000002,0.019930263951486813
2977,2018,4,17,162,0.0,0.02538197271449368
2976,2018,4,17,73,0.0,0.02538197271449368
4731,2013,3,17,66,0.0,0.026988235229409144
4732,2013,3,17,202,0.095627964,0.026988235229409144
7679,2015,11,17,75,0.0,0.021076165549330592
11848,2020,12,17,151,0.071500003,0.019930263951486813
11808,2020,1,17,17,0.0,0.019930263951486813
11807,2020,1,17,18,0.034500003,0.019930263951486813
331,2012,6,17,41,0.0,0.006189134347155545
3064,2018,6,17,133,0.193605885,0.02538197271449368
12014,2014,2,17,132,0.0,0.01986755472438175
1278,2021,7,17,10,0.0,0.006189134347155545
12173,2020,1,17,20,0.0,0.01986755472438175
12172,2019,7,17,27,0.0,0.01986755472438175
12171,2019,7,17,27,0.0,0.01986755472438175
12166,2019,2,17,180,0.0,0.01986755472438175
12165,2019,2,17,240,0.0,0.01986755472438175
1834,2012,9,17,5,0.0,0.02538197271449368
1835,2012,9,17,59,0.0,0.02538197271449368
4418,2012,3,17,57,0.0,0.026988235229409144
4419,2012,3,17,117,0.15410848,0.026988235229409144
12135,2019,1,17,70,0.136000007,0.01986755472438175
12134,2019,1,17,85,0.175500005,0.01986755472438175
12119,2018,11,17,58,0.076000005,0.01986755472438175
12118,2018,11,17,62,0.059500001,0.01986755472438175
3112,2018,7,17,92,0.083933339,0.02538197271449368
4462,2012,4,17,70,0.080685899,0.026988235229409144
9127,2014,12,17,102,0.167917788,0.025337925396366326
4495,2012,8,17,280,0.323800385,0.026988235229409144
12077,2017,11,17,18,0.036000002,0.01986755472438175
4526,2012,9,17,83,0.0,0.026988235229409144
4527,2012,9,17,152,0.289542735,0.026988235229409144
7724,2016,2,17,80,0.032000002,0.021076165549330592
269,2012,5,17,20,0.0,0.006189134347155545
270,2012,5,17,83,0.0,0.006189134347155545
1485,2011,9,17,85,0.0,0.02538197271449368
1279,2021,7,17,53,0.0,0.006189134347155545
11804,2019,7,17,32,0.0,0.019930263951486813
12174,2020,1,17,61,0.0,0.01986755472438175
11803,2019,7,17,37,0.0,0.019930263951486813
4778,2013,4,17,19,0.0,0.026988235229409144
7999,2017,12,17,10,0.0,0.021076165549330592
11582,2021,2,17,527,0.021500003,0.021247993170063293
11581,2021,2,17,533,0.022500001,0.021247993170063293
4995,2014,2,17,17,0.0,0.026988235229409144
8314,2019,8,17,115,0.0,0.021076165549330592
9232,2016,1,17,227,0.284500003,0.025337925396366326
8000,2017,12,17,23,0.0,0.021076165549330592
11527,2021,1,17,434,0.11900001,0.021247993170063293
11526,2021,1,17,387,0.072000004,0.021247993170063293
928,2019,7,17,59,0.0,0.006189134347155545
8305,2019,5,17,20,0.0,0.021076165549330592
4953,2013,11,17,24,0.0,0.026988235229409144
7613,2015,2,17,254,0.368622899,0.021076165549330592
2825,2017,7,17,154,0.0,0.02538197271449368
5061,2014,4,17,134,0.093500003,0.026988235229409144
7612,2015,2,17,104,0.006161442,0.021076165549330592
8630,2021,2,17,89,0.0,0.021076165549330592
5074,2014,6,17,265,0.037500001,0.026988235229409144
467,2013,5,17,11,0.0,0.006189134347155545
468,2013,5,17,46,0.0,0.006189134347155545
11490,2020,12,17,167,0.113000005,0.021247993170063293
5113,2014,9,17,58,0.0,0.026988235229409144
8631,2021,2,17,153,0.0,0.021076165549330592
11443,2019,2,17,428,0.0,0.021247993170063293
2826,2017,7,17,246,0.310500026,0.02538197271449368
2883,2017,8,17,80,0.160796896,0.02538197271449368
2884,2017,8,17,165,0.0,0.02538197271449368
9207,2015,12,17,131,0.137000009,0.025337925396366326
1868,2012,10,17,3,0.0,0.02538197271449368
11798,2019,2,17,192,0.0,0.019930263951486813
11797,2019,2,17,272,0.0,0.019930263951486813
11769,2019,1,17,99,0.217000008,0.019930263951486813
11768,2019,1,17,125,0.217000008,0.019930263951486813
11752,2018,11,17,73,0.028500002,0.019930263951486813
11751,2018,11,17,88,0.076000005,0.019930263951486813
11745,2018,2,17,292,0.650500059,0.019930263951486813
4815,2013,8,17,256,0.533500016,0.026988235229409144
4841,2013,9,17,129,0.0,0.026988235229409144
4842,2013,9,17,101,0.212500006,0.026988235229409144
8605,2021,1,17,21,0.0,0.021076165549330592
391,2012,7,17,14,0.0,0.006189134347155545
392,2012,7,17,68,0.0,0.006189134347155545
8606,2021,1,17,88,0.0,0.021076165549330592
9190,2015,11,17,27,0.00025,0.025337925396366326
4896,2013,10,17,31,0.0,0.026988235229409144
4897,2013,10,17,73,0.0,0.026988235229409144
1873,2013,3,17,11,0.0,0.02538197271449368
9191,2015,11,17,85,0.0,0.025337925396366326
11652,2014,2,17,149,0.0,0.019930263951486813
11651,2014,2,17,169,0.0,0.019930263951486813
11627,2013,4,17,74,0.0,0.019930263951486813
427,2012,8,17,19,0.0,0.006189134347155545
9206,2015,12,17,16,0.0,0.025337925396366326
4777,2013,4,17,16,0.0,0.026988235229409144
5143,2014,10,17,77,0.007,0.026988235229409144
9106,2014,11,17,316,0.319988906,0.025337925396366326
12212,2020,12,17,88,0.0035,0.01986755472438175
8971,2013,4,17,28,0.0,0.025337925396366326
12792,2019,2,17,41,0.0,0.011675860051742764
3741,2020,8,17,78,0.0,0.02538197271449368
3742,2020,8,17,162,0.0,0.02538197271449368
1370,2011,7,17,132,0.00137898,0.02538197271449368
8986,2013,11,17,5,0.0,0.025337925396366326
3364,2019,6,17,33,0.0,0.02538197271449368
3795,2020,9,17,16,0.0,0.02538197271449368
3796,2020,9,17,79,0.0,0.02538197271449368
12719,2014,2,17,21,0.0,0.011675860051742764
12718,2014,2,17,96,0.0,0.011675860051742764
8970,2013,4,17,32,0.00025284,0.025337925396366326
12708,2013,4,17,17,0.020718731,0.011675860051742764
68,2011,5,17,20,0.0,0.006189134347155545
69,2011,5,17,87,0.0,0.006189134347155545
3840,2020,10,17,5,0.0,0.02538197271449368
8522,2020,11,17,137,0.0,0.021076165549330592
8523,2020,11,17,217,0.391499996,0.021076165549330592
3858,2021,3,17,5,0.0,0.02538197271449368
12658,2021,2,17,142,0.0,0.01465009186851987
12657,2021,2,17,255,0.0,0.01465009186851987
9006,2013,12,17,99,0.0,0.025337925396366326
9007,2013,12,17,38,0.0,0.025337925396366326
3330,2019,5,17,9,0.0,0.02538197271449368
12707,2013,4,17,36,0.0,0.011675860051742764
1773,2012,8,17,180,0.020372037,0.02538197271449368
1772,2012,8,17,89,0.0,0.02538197271449368
12813,2020,2,17,12,0.0,0.011675860051742764
8486,2020,10,17,63,0.010500001,0.021076165549330592
8485,2020,10,17,30,0.0175,0.021076165549330592
12979,2020,5,17,27,0.041500002,0.008161909200131663
7945,2017,11,17,41,0.0,0.021076165549330592
7944,2017,11,17,22,0.0,0.021076165549330592
3465,2019,8,17,25,0.0,0.02538197271449368
3543,2019,10,17,17,0.0,0.02538197271449368
1525,2012,3,17,13,0.0,0.02538197271449368
12903,2017,5,17,40,0.0,0.016442459682950536
27,2020,6,17,2,0.0,0.0
12885,2015,8,17,43,0.018583309,0.016442459682950536
3607,2020,5,17,127,0.223500013,0.02538197271449368
12868,2013,4,17,4,0.0,0.016442459682950536
12867,2013,4,17,8,0.0,0.016442459682950536
8466,2020,4,17,114,0.0,0.021076165549330592
8465,2020,4,17,86,0.0,0.021076165549330592
12841,2021,2,17,10,0.0,0.011675860051742764
12840,2021,2,17,60,0.0,0.011675860051742764
3650,2020,6,17,193,0.185000002,0.02538197271449368
3651,2020,6,17,285,0.634500027,0.02538197271449368
12827,2021,1,17,8,0.0,0.011675860051742764
3411,2019,7,17,229,0.39350003,0.02538197271449368
3410,2019,7,17,143,0.0,0.02538197271449368
3686,2020,7,17,148,0.0295,0.02538197271449368
3687,2020,7,17,236,0.456500024,0.02538197271449368
3329,2019,5,17,4,0.0,0.02538197271449368
4366,2012,2,17,18,0.0,0.026988235229409144
3909,2021,4,17,24,0.0,0.02538197271449368
1518,2011,10,17,6,0.0,0.02538197271449368
4116,2021,9,17,77,0.16223757,0.02538197271449368
3232,2019,3,17,27,0.0,0.02538197271449368
4146,2021,10,17,15,0.0,0.02538197271449368
12378,2014,2,17,188,0.0,0.01465009186851987
12377,2014,2,17,280,0.0,0.01465009186851987
12344,2013,4,17,28,0.0,0.01465009186851987
3213,2018,10,17,18,0.0,0.02538197271449368
4213,2011,9,17,50,0.0,0.026988235229409144
190,2011,7,17,12,0.0,0.006189134347155545
191,2011,7,17,61,0.0,0.006189134347155545
12303,2021,2,17,322,0.0,0.01986755472438175
12445,2017,11,17,4,0.0,0.01465009186851987
12302,2021,2,17,397,0.0015,0.01986755472438175
9086,2014,2,17,21,0.0,0.025337925396366326
9087,2014,2,17,116,0.0,0.025337925396366326
7778,2016,10,17,235,0.37650001,0.021076165549330592
12249,2021,1,17,217,0.0625,0.01986755472438175
12248,2021,1,17,291,0.074000001,0.01986755472438175
4324,2011,11,17,64,0.0,0.026988235229409144
1574,2012,4,17,12,0.0,0.02538197271449368
227,2011,8,17,8,0.0,0.006189134347155545
1575,2012,4,17,102,0.0,0.02538197271449368
3156,2018,8,17,91,0.053716481,0.02538197271449368
12213,2020,12,17,108,0.0,0.01986755472438175
4267,2011,10,17,55,0.0,0.026988235229409144
131,2011,6,17,65,0.0,0.006189134347155545
1291,2011,5,17,178,0.017471988,0.02538197271449368
1292,2011,5,17,278,0.189641282,0.02538197271449368
12610,2021,1,17,63,0.005625,0.01465009186851987
12609,2021,1,17,139,0.029000001,0.01465009186851987
3960,2021,5,17,27,0.0,0.02538197271449368
3961,2021,5,17,42,0.0,0.02538197271449368
12578,2020,12,17,6,0.0,0.01465009186851987
12577,2020,12,17,54,0.0,0.01465009186851987
7841,2017,2,17,240,0.26850003,0.021076165549330592
7840,2017,2,17,149,0.0,0.021076165549330592
8428,2020,2,17,61,0.011500001,0.021076165549330592
9047,2014,1,17,50,0.0,0.025337925396366326
4007,2021,6,17,26,0.015999999,0.02538197271449368
8895,2012,12,17,16,0.000883432,0.025337925396366326
12535,2020,1,17,42,0.053883329,0.01465009186851987
12532,2019,7,17,25,0.0085,0.01465009186851987
12530,2019,2,17,75,0.0,0.01465009186851987
12529,2019,2,17,111,0.0,0.01465009186851987
3282,2019,4,17,28,0.0,0.02538197271449368
3281,2019,4,17,10,0.0,0.02538197271449368
4050,2021,7,17,115,0.0,0.02538197271449368
12502,2019,1,17,26,0.032000002,0.01465009186851987
12487,2018,11,17,7,0.0,0.01465009186851987
12486,2018,11,17,28,0.007,0.01465009186851987
130,2011,6,17,26,0.0,0.006189134347155545
4094,2021,8,17,78,0.162207663,0.02538197271449368
4095,2021,8,17,162,0.0045,0.02538197271449368
3910,2021,4,17,79,0.0,0.02538197271449368
8297,2019,3,17,407,0.321500003,0.021076165549330592
5033,2014,3,17,198,0.143000007,0.026988235229409144
5159,2015,3,17,119,0.174416557,0.026988235229409144
6028,2019,4,17,75,0.024500001,0.026988235229409144
10577,2018,11,17,35,0.0,0.02129186638497918
6043,2019,5,17,19,0.0,0.026988235229409144
6044,2019,5,17,11,0.0,0.026988235229409144
10576,2018,11,17,51,0.0,0.02129186638497918
6090,2019,9,17,133,0.0,0.026988235229409144
8851,2012,1,17,198,0.0,0.025337925396366326
773,2018,6,17,70,0.147735953,0.006189134347155545
7373,2013,12,17,39,0.0,0.021076165549330592
7372,2013,12,17,22,0.0,0.021076165549330592
2463,2015,7,17,236,0.279156923,0.02538197271449368
2462,2015,7,17,148,0.017394325,0.02538197271449368
6135,2019,10,17,84,0.0,0.026988235229409144
6136,2019,10,17,171,0.0,0.026988235229409144
1424,2011,8,17,149,0.0,0.02538197271449368
1423,2011,8,17,27,0.0,0.02538197271449368
10473,2015,9,17,104,0.0,0.02129186638497918
10472,2015,9,17,77,0.014,0.02129186638497918
10443,2014,2,17,47,0.0,0.02129186638497918
10442,2014,2,17,21,0.0,0.02129186638497918
6188,2019,11,17,2,0.0,0.026988235229409144
6189,2019,11,17,13,0.0,0.026988235229409144
6218,2020,3,17,94,0.161707476,0.026988235229409144
2497,2015,8,17,50,0.092076644,0.02538197271449368
6219,2020,3,17,209,0.117500007,0.026988235229409144
10597,2019,1,17,170,0.323500037,0.02129186638497918
1178,2021,5,17,3,0.0,0.006189134347155545
10734,2021,1,17,445,0.0,0.02129186638497918
7435,2014,1,17,63,0.0,0.021076165549330592
7434,2014,1,17,55,0.0,0.021076165549330592
2543,2016,5,17,252,0.550000072,0.02538197271449368
5870,2018,10,17,88,0.0,0.026988235229409144
5871,2018,10,17,177,0.0,0.026988235229409144
8715,2021,11,17,65,0.0,0.021076165549330592
719,2018,4,17,11,0.0,0.006189134347155545
2542,2016,5,17,160,0.013,0.02538197271449368
10698,2020,12,17,296,0.131000012,0.02129186638497918
10697,2020,12,17,242,0.130500004,0.02129186638497918
5935,2019,2,17,2,0.0,0.026988235229409144
5936,2019,2,17,23,0.0,0.026988235229409144
11442,2019,2,17,432,0.0,0.021247993170063293
8197,2018,12,17,124,0.0,0.021076165549330592
2511,2016,4,17,26,0.0,0.02538197271449368
5982,2019,3,17,107,0.0,0.026988235229409144
5983,2019,3,17,198,0.0,0.026988235229409144
1979,2013,5,17,150,0.0,0.02538197271449368
10635,2019,2,17,146,0.0,0.02129186638497918
10634,2019,2,17,187,0.0,0.02129186638497918
9409,2018,1,17,211,0.168500006,0.025337925396366326
1179,2021,5,17,9,0.0,0.006189134347155545
10598,2019,1,17,248,0.210500002,0.02129186638497918
10397,2013,4,17,56,0.0,0.02129186638497918
10396,2013,4,17,59,0.0,0.02129186638497918
9450,2018,11,17,31,0.0,0.025337925396366326
6468,2021,3,17,12,0.0,0.026988235229409144
6469,2021,3,17,13,0.0,0.026988235229409144
10226,2020,4,17,581,0.423500031,0.01939967356210773
10225,2020,4,17,421,0.219999999,0.01939967356210773
1136,2021,4,17,5,0.0,0.006189134347155545
7280,2013,10,17,112,0.116500005,0.021076165549330592
2325,2014,7,17,240,0.525000036,0.02538197271449368
2324,2014,7,17,150,0.0,0.02538197271449368
6518,2021,5,17,63,0.013000001,0.026988235229409144
6522,2021,6,17,121,0.0,0.026988235229409144
6534,2021,8,17,255,0.371500015,0.026988235229409144
10173,2019,2,17,324,0.0,0.01939967356210773
10172,2019,2,17,193,0.0,0.01939967356210773
6564,2021,9,17,71,0.0045,0.026988235229409144
8769,2021,12,17,60,0.0,0.021076165549330592
8770,2021,12,17,130,0.0,0.021076165549330592
10138,2019,1,17,140,0.055500001,0.01939967356210773
10137,2019,1,17,87,0.099000007,0.01939967356210773
10112,2018,11,17,30,0.0,0.01939967356210773
10111,2018,11,17,32,0.0,0.01939967356210773
2286,2014,6,17,165,0.0,0.02538197271449368
6607,2021,10,17,71,0.0,0.026988235229409144
6608,2021,10,17,138,0.020000001,0.026988235229409144
2025,2013,6,17,125,0.148172244,0.02538197271449368
10244,2020,12,17,172,0.040000003,0.01939967356210773
10245,2020,12,17,217,0.208499998,0.01939967356210773
6421,2021,2,17,38,0.0,0.026988235229409144
2430,2015,6,17,40,0.006466947,0.02538197271449368
6265,2020,5,17,125,0.0,0.026988235229409144
6266,2020,5,17,72,0.0,0.026988235229409144
830,2019,4,17,2,0.0,0.006189134347155545
10360,2011,10,17,362,0.777500033,0.02129186638497918
6283,2020,8,17,256,0.166000009,0.026988235229409144
10334,2021,2,17,469,0.0,0.01939967356210773
10333,2021,2,17,409,0.0,0.01939967356210773
6316,2020,9,17,163,0.030000001,0.026988235229409144
1672,2012,6,17,196,0.104333334,0.02538197271449368
1673,2012,6,17,288,0.36500001,0.02538197271449368
10735,2021,1,17,478,0.0125,0.02129186638497918
10284,2021,1,17,402,0.0,0.01939967356210773
2392,2015,5,17,84,0.040355571,0.02538197271449368
2391,2015,5,17,84,0.004048796,0.02538197271449368
6368,2020,10,17,20,0.0,0.026988235229409144
6369,2020,10,17,33,0.0,0.026988235229409144
7315,2013,11,17,95,0.0,0.021076165549330592
7314,2013,11,17,41,0.0,0.021076165549330592
2365,2015,4,17,143,0.013478433,0.02538197271449368
869,2019,5,17,2,0.0,0.006189134347155545
870,2019,5,17,4,0.0,0.006189134347155545
2356,2014,8,17,154,0.0,0.02538197271449368
6417,2021,1,17,2,0.0,0.026988235229409144
